Lead1,Lead2,Lead3
-0.0906727,-0.251381,-0.158423
-0.0471093,-0.175396,-0.126091
0.000913207,-0.0907261,-0.0895252
0.0524391,0.00177512,-0.04713
0.107033,0.102119,-2.1195e-05
0.163501,0.208627,0.0496885
0.221339,0.32008,0.102952
0.280359,0.435283,0.158873
0.339594,0.552417,0.216544
0.397387,0.66922,0.275298
0.45226,0.783217,0.334111
0.504091,0.893515,0.392357
0.552467,0.999546,0.449654
0.596611,1.09996,0.505997
0.637044,1.19517,0.561149
0.674284,1.2859,0.614444
0.708564,1.37222,0.666198
0.739775,1.45378,0.716257
0.767858,1.53044,0.764527
0.792932,1.60261,0.811321
0.814474,1.67004,0.856965
0.831989,1.73145,0.90056
0.845209,1.78531,0.941174
0.854434,1.83152,0.977326
0.860682,1.8713,1.0089
0.863809,1.9034,1.03729
0.862854,1.92585,1.06087
0.857387,1.9386,1.07906
0.847744,1.94189,1.09203
0.834412,1.93557,1.09897
0.817225,1.91886,1.0995
0.795959,1.89107,1.09295
0.770426,1.85216,1.07967
0.740737,1.80265,1.05966
0.707268,1.74346,1.0326
0.670815,1.6767,1.00159
0.632676,1.6047,0.968024
0.593369,1.52801,0.930817
0.552467,1.44573,0.889678
0.50981,1.35719,0.843999
0.466215,1.26429,0.794902
0.422763,1.17038,0.744592
0.380116,1.07739,0.694457
0.338917,0.986932,0.645313
0.299822,0.90042,0.597911
0.263097,0.818422,0.552767
0.228396,0.740806,0.509972
0.195584,0.667347,0.469424
0.164873,0.597985,0.430919
0.135913,0.532156,0.39422
0.108058,0.469054,0.359112
0.0810385,0.408148,0.325354
0.05475,0.349088,0.292765
0.0291517,0.291738,0.261111
0.00429877,0.23604,0.230167
-0.0197314,0.18201,0.200093
-0.0428535,0.129775,0.171081
-0.0650084,0.0794973,0.143079
-0.0861214,0.0313492,0.116146
-0.106224,-0.0147561,0.0901947
-0.125126,-0.0586425,0.0652562
-0.142704,-0.100154,0.0414376
-0.15919,-0.139529,0.018596
-0.174712,-0.176922,-0.0032709
-0.189281,-0.21238,-0.0242396
-0.202972,-0.245942,-0.0442868
-0.215928,-0.277733,-0.0631322
-0.228433,-0.308016,-0.0807527
-0.240579,-0.336884,-0.0973247
-0.252179,-0.364302,-0.113034
-0.26324,-0.390439,-0.127983
-0.273842,-0.415494,-0.142259
-0.284079,-0.439647,-0.156021
-0.293962,-0.462982,-0.169327
-0.303361,-0.485427,-0.182249
-0.312226,-0.506924,-0.194955
-0.320707,-0.527634,-0.207238
-0.328984,-0.547702,-0.21905
-0.336898,-0.567124,-0.230534
-0.344584,-0.58595,-0.241607
-0.352165,-0.604109,-0.252142
-0.359299,-0.621346,-0.2622
-0.365797,-0.637464,-0.271849
-0.371416,-0.652353,-0.28111
-0.376262,-0.66615,-0.290034
-0.380548,-0.679018,-0.298802
-0.384191,-0.690956,-0.307199
-0.38727,-0.701997,-0.315003
-0.389857,-0.712183,-0.322493
-0.391951,-0.721619,-0.32979
-0.393485,-0.730431,-0.337016
-0.394571,-0.738726,-0.344135
-0.395308,-0.746439,-0.351078
-0.395609,-0.753467,-0.357797
-0.395514,-0.759935,-0.364263
-0.395025,-0.765877,-0.370728
-0.394261,-0.771217,-0.376943
-0.393272,-0.775919,-0.382648
-0.391919,-0.780031,-0.388104
-0.390146,-0.783684,-0.393372
-0.387798,-0.786576,-0.398489
-0.384585,-0.788338,-0.403503
-0.38059,-0.78921,-0.408371
-0.376117,-0.789502,-0.413093
-0.370826,-0.788867,-0.417681
-0.364631,-0.787187,-0.42221
-0.358208,-0.78509,-0.426717
-0.351926,-0.78297,-0.430891
-0.345944,-0.780818,-0.434661
-0.340298,-0.778587,-0.438084
-0.334927,-0.776269,-0.441072
-0.329787,-0.773664,-0.443637
-0.324891,-0.770914,-0.44583
-0.320343,-0.768291,-0.447691
-0.316148,-0.765682,-0.449159
-0.31243,-0.763154,-0.450207
-0.309285,-0.760712,-0.450832
-0.306595,-0.75821,-0.451013
-0.304324,-0.755755,-0.450816
-0.302615,-0.753535,-0.450298
-0.301411,-0.751444,-0.449386
-0.300542,-0.749304,-0.448031
-0.299996,-0.747077,-0.446235
-0.299881,-0.744706,-0.444005
-0.300286,-0.742246,-0.441309
-0.301239,-0.73987,-0.437991
-0.302766,-0.737547,-0.43407
-0.304885,-0.735306,-0.429676
-0.307585,-0.733188,-0.424852
-0.310782,-0.731115,-0.419629
-0.314542,-0.729232,-0.414016
-0.318847,-0.727479,-0.407969
-0.32344,-0.725641,-0.401502
-0.328084,-0.723587,-0.394817
-0.33249,-0.72114,-0.38797
-0.336641,-0.718316,-0.380949
-0.340601,-0.715403,-0.373993
-0.344375,-0.712437,-0.367185
-0.347925,-0.70923,-0.360503
-0.351234,-0.705807,-0.353864
-0.354624,-0.702373,-0.347099
-0.358263,-0.699056,-0.340154
-0.362104,-0.695894,-0.333108
-0.36597,-0.692919,-0.326217
-0.369768,-0.690015,-0.319556
-0.373484,-0.687123,-0.313024
-0.376987,-0.684339,-0.306707
-0.38027,-0.681625,-0.30071
-0.383211,-0.678776,-0.294953
-0.385704,-0.675833,-0.289457
-0.387855,-0.672965,-0.284378
-0.389608,-0.66993,-0.279564
-0.390858,-0.666563,-0.274922
-0.39166,-0.66291,-0.270491
-0.392033,-0.658961,-0.266281
-0.391875,-0.654761,-0.262236
-0.390971,-0.650107,-0.25846
-0.389326,-0.644915,-0.25506
-0.387174,-0.639352,-0.251731
-0.38448,-0.633492,-0.24858
-0.381267,-0.627408,-0.245758
-0.377596,-0.621085,-0.243171
-0.37327,-0.614516,-0.240924
-0.368121,-0.607549,-0.239015
-0.362244,-0.600123,-0.237375
-0.355641,-0.592187,-0.235962
-0.348143,-0.583506,-0.234749
-0.340013,-0.574351,-0.233924
-0.331704,-0.565143,-0.233173
-0.323325,-0.55604,-0.232408
-0.314809,-0.547083,-0.231931
-0.30614,-0.538308,-0.231757
-0.297445,-0.529867,-0.231953
-0.288815,-0.521829,-0.232472
-0.280262,-0.514107,-0.233303
-0.271772,-0.506683,-0.234492
-0.263224,-0.49962,-0.236057
-0.254717,-0.492891,-0.238005
-0.246434,-0.486505,-0.2401
-0.238249,-0.480492,-0.242286
-0.230026,-0.4748,-0.244782
-0.22171,-0.469237,-0.247522
-0.213116,-0.463513,-0.250354
-0.204249,-0.457564,-0.253261
-0.195242,-0.451404,-0.25608
-0.185982,-0.444987,-0.258847
-0.176474,-0.438371,-0.261734
-0.16689,-0.43162,-0.264696
-0.157359,-0.424699,-0.267441
-0.147836,-0.417532,-0.269784
-0.138164,-0.410128,-0.272034
-0.128189,-0.402415,-0.274266
-0.117901,-0.394348,-0.276496
-0.10745,-0.386189,-0.278841
-0.0970188,-0.378176,-0.281216
-0.0867379,-0.370433,-0.283698
-0.0764898,-0.3629,-0.286364
-0.0662443,-0.355525,-0.289191
-0.0561735,-0.348372,-0.292098
-0.0464186,-0.341253,-0.294727
-0.0368985,-0.334097,-0.297073
-0.027677,-0.326986,-0.299112
-0.0189338,-0.319882,-0.300691
-0.010617,-0.312879,-0.301972
-0.00268399,-0.306196,-0.303166
0.00478549,-0.299749,-0.3043
0.0119108,-0.293337,-0.305176
0.0190051,-0.286799,-0.305675
0.0261624,-0.279904,-0.305826
0.0333572,-0.272595,-0.305662
0.0404523,-0.265144,-0.305305
0.0474322,-0.257697,-0.304811
0.0544025,-0.250082,-0.304102
0.0613626,-0.242116,-0.303073
0.0683319,-0.233814,-0.301685
0.0752484,-0.225423,-0.300114
0.0819871,-0.216943,-0.298389
0.088484,-0.208367,-0.296352
0.0947193,-0.199761,-0.293828
0.100588,-0.191108,-0.290906
0.106105,-0.182364,-0.287695
0.111098,-0.173629,-0.284033
0.115593,-0.165008,-0.279946
0.119814,-0.156452,-0.275589
0.123627,-0.148026,-0.27099
0.127004,-0.139782,-0.266111
0.130148,-0.131545,-0.26098
0.133209,-0.123101,-0.255618
0.13611,-0.11463,-0.249823
0.138661,-0.106266,-0.243679
0.140795,-0.0978401,-0.237445
0.142688,-0.0892922,-0.230955
0.144425,-0.0806832,-0.224134
0.145859,-0.0721419,-0.216993
0.146988,-0.0636669,-0.209562
0.148122,-0.0549248,-0.201954
0.14952,-0.0457107,-0.194182
0.151071,-0.0360415,-0.186191
0.152544,-0.0261575,-0.177829
0.153842,-0.0163063,-0.169135
0.154893,-0.00649759,-0.160372
0.155845,0.00346215,-0.151452
0.156869,0.0137402,-0.142307
0.1578,0.0241975,-0.132917
0.158361,0.0344941,-0.123212
0.1584,0.0443678,-0.113324
0.158022,0.0539337,-0.103382
0.157632,0.0634012,-0.093629
0.15744,0.072816,-0.0840879
0.157306,0.0819321,-0.0747618
0.157161,0.0906777,-0.0658128
0.157139,0.0992237,-0.057184
0.156966,0.107428,-0.0487804
0.156269,0.115128,-0.0404341
0.155248,0.122439,-0.0321728
0.154136,0.129542,-0.0240932
0.153076,0.136477,-0.016187
0.15201,0.143275,-0.00837413
0.150881,0.150038,-0.000508529
0.149781,0.15673,0.00737998
0.148715,0.163328,0.0150855
0.147663,0.169822,0.0225014
0.146552,0.176037,0.0296869
0.145426,0.181933,0.0366718
0.144349,0.187672,0.0434724
0.143284,0.193368,0.0501693
0.142286,0.198964,0.0567298
0.141385,0.204547,0.063145
0.140624,0.210248,0.0695561
0.140028,0.215968,0.0760362
0.139488,0.221663,0.0824013
0.138914,0.227248,0.0884988
0.138282,0.232665,0.0944871
0.137577,0.23789,0.100341
0.136816,0.242842,0.105972
0.136112,0.247625,0.111465
0.135334,0.252214,0.116834
0.134434,0.256616,0.122064
0.133588,0.260968,0.12716
0.132734,0.265194,0.132219
0.131959,0.269421,0.137287
0.1316,0.27396,0.142097
0.131587,0.278659,0.146683
0.131572,0.283127,0.151086
0.131279,0.287026,0.155205
0.130427,0.290235,0.159199
0.128995,0.292891,0.16318
0.127347,0.295062,0.166991
0.125779,0.296996,0.17056
0.1243,0.298822,0.173921
0.122695,0.300247,0.17695
0.120804,0.300963,0.179596
0.118648,0.300888,0.18177
0.11617,0.300034,0.183442
0.113407,0.298476,0.184658
0.110297,0.2962,0.185472
0.106753,0.293138,0.185968
0.102911,0.289533,0.186229
0.0989323,0.285682,0.186366
0.0949647,0.281756,0.186322
0.0911718,0.277822,0.186139
0.0874676,0.273819,0.185879
0.0837974,0.26964,0.185365
0.080364,0.265468,0.184612
0.0772907,0.261522,0.183764
0.0745531,0.25778,0.182827
0.0720539,0.254168,0.181757
0.0697685,0.250748,0.180666
0.0678271,0.247721,0.179615
0.0662848,0.245177,0.178563
0.0650126,0.242994,0.177581
0.0640228,0.240974,0.176641
0.0632526,0.23916,0.175665
0.0625162,0.237534,0.174662
0.0618258,0.235885,0.173636
0.0612396,0.234209,0.172587
0.0606384,0.232423,0.171514
0.0598833,0.230347,0.170346
0.0589979,0.228103,0.168994
0.0579307,0.225646,0.167462
0.0567005,0.222933,0.16593
0.0554456,0.220206,0.16446
0.0541352,0.217376,0.162938
0.0527877,0.214451,0.16139
0.0513934,0.211413,0.159729
0.0499099,0.20827,0.157999
0.048538,0.205287,0.156355
0.0473327,0.202412,0.154673
0.0462388,0.199601,0.152964
0.0452576,0.196837,0.15124
0.04435,0.194135,0.14946
0.0434726,0.191531,0.147727
0.042591,0.189088,0.146089
0.0418537,0.186855,0.144555
0.0413197,0.18478,0.143092
0.0408104,0.182928,0.141723
0.0402715,0.181272,0.14058
0.0398323,0.179855,0.139597
0.0395877,0.178648,0.138645
0.0394126,0.177562,0.137714
0.039263,0.176634,0.136952
0.0390507,0.175811,0.136482
0.0386794,0.17511,0.13624
0.0382125,0.174504,0.136131
0.0376363,0.173814,0.135992
0.0370447,0.173059,0.135854
0.0365061,0.172304,0.135652
0.0360182,0.171469,0.135235
0.0354648,0.170444,0.134761
0.0346966,0.169098,0.134235
0.0337407,0.16748,0.133553
0.0327966,0.16571,0.132707
0.031898,0.163668,0.13159
0.0308962,0.161481,0.130389
0.0298454,0.159485,0.129457
0.0286761,0.157549,0.128754
0.0272631,0.155527,0.128143
0.025676,0.153505,0.127627
0.0239805,0.151421,0.127152
0.0221448,0.149201,0.126741
0.0202662,0.146908,0.126342
0.018363,0.144503,0.125872
0.0163519,0.141955,0.125356
0.0144552,0.139389,0.124752
0.0126886,0.136953,0.124158
0.0109595,0.13473,0.123613
0.00944795,0.132666,0.123042
0.00812268,0.130783,0.122465
0.00686719,0.129101,0.121993
0.00559861,0.127457,0.121603
0.00413198,0.125658,0.121272
0.00230028,0.123614,0.121137
0.000127444,0.121463,0.121172
-0.00236372,0.119223,0.121386
-0.00516475,0.116864,0.121792
-0.00810686,0.114317,0.122175
-0.0110981,0.111612,0.122475
-0.0139583,0.108904,0.122656
-0.0164516,0.106298,0.122635
-0.0185701,0.103827,0.122322
-0.0204608,0.10137,0.121759
-0.0221417,0.0989516,0.121073
-0.02349,0.0965855,0.120021
-0.0244034,0.09438,0.118635
-0.024673,0.0926312,0.117134
-0.0242836,0.0913931,0.115504
-0.0234283,0.0905861,0.113866
-0.0221963,0.0901999,0.112285
-0.0205914,0.0902098,0.110709
-0.0185707,0.0904191,0.108997
-0.0161816,0.0908515,0.107132
-0.0132547,0.0918252,0.105148
-0.00969871,0.0932421,0.102912
-0.00574221,0.0947852,0.100456
-0.00142703,0.0964886,0.0978548
0.00329402,0.0983482,0.0950226
0.00829103,0.100374,0.0920403
0.013455,0.102546,0.0889894
0.0189036,0.104689,0.0857309
0.0249881,0.107196,0.0822877
0.0317371,0.110414,0.0787928
0.0386955,0.113904,0.0752941
0.0455154,0.117208,0.0718407
0.05203,0.120289,0.0684826
0.0579695,0.123041,0.0653511
0.0631609,0.125294,0.0625123
0.0675761,0.127175,0.0599872
0.0711962,0.128812,0.0578783
0.0740244,0.13009,0.0562241
0.0760111,0.130962,0.0550321
0.0773579,0.131575,0.0543126
0.0781952,0.132007,0.0538822
0.0785455,0.132227,0.0537255
0.0787116,0.132334,0.0538386
0.0787175,0.132477,0.0539784
0.0784861,0.132633,0.054317
0.0781387,0.132925,0.0549983
0.0776224,0.1334,0.05594
0.0768543,0.133926,0.0571608
0.0758369,0.134454,0.058663
0.0745663,0.134963,0.0605041
0.0730256,0.135613,0.0626619
0.0713329,0.136465,0.0651339
0.0695728,0.137457,0.068044
0.0677445,0.138607,0.0711385
0.0659344,0.139986,0.0743568
0.0640835,0.14154,0.0778521
0.0621427,0.143157,0.0814206
0.0601597,0.144832,0.0850415
0.0580325,0.146349,0.0887105
0.0555982,0.147529,0.0923769
0.0528379,0.148376,0.0959606
0.049841,0.148981,0.0994258
0.0465784,0.149315,0.102964
0.0430762,0.149242,0.106446
0.0394596,0.148952,0.109776
0.0358667,0.148501,0.112951
0.0323868,0.147944,0.115841
0.0289906,0.147294,0.118513
0.0254498,0.146306,0.121045
0.0214828,0.144841,0.123513
0.0170998,0.142843,0.125941
0.0124641,0.140519,0.128256
0.00785004,0.138188,0.130548
0.00336196,0.135838,0.132764
-0.00122984,0.133257,0.134735
-0.00595395,0.13041,0.136574
-0.0107035,0.127504,0.138395
-0.015358,0.12464,0.140093
-0.0198244,0.121892,0.141719
-0.0240817,0.11924,0.14328
-0.0282314,0.116545,0.144727
-0.0323619,0.113884,0.146229
-0.0364562,0.111476,0.148006
-0.0404518,0.109423,0.150112
-0.044303,0.107743,0.152313
-0.0480076,0.10648,0.154647
-0.0515699,0.105524,0.157145
-0.0550077,0.104807,0.159778
-0.0582577,0.104302,0.16252
-0.0612873,0.103896,0.165192
-0.0640793,0.103669,0.167888
-0.0667451,0.103698,0.170583
-0.069336,0.103787,0.173173
-0.0717733,0.103889,0.175713
-0.0740968,0.103967,0.178095
-0.0762905,0.104016,0.180273
-0.0782127,0.10408,0.182249
-0.0798573,0.104114,0.183979
-0.0813391,0.1041,0.185443
-0.0826663,0.103895,0.186563
-0.0837663,0.103569,0.187309
-0.084578,0.103202,0.18775
-0.0851443,0.102682,0.187858
-0.0855393,0.101959,0.187553
-0.0858397,0.101091,0.186995
-0.086004,0.10013,0.186207
-0.085913,0.0990901,0.185098
-0.085522,0.0981362,0.183755
-0.0848361,0.0973218,0.182287
-0.0837599,0.0966323,0.180575
-0.0822177,0.0960971,0.178526
-0.0805064,0.0954696,0.176191
-0.0787183,0.0946621,0.173589
-0.0766193,0.0938451,0.170704
-0.0740769,0.0932221,0.167531
-0.0711736,0.0928544,0.164203
-0.0679345,0.0925971,0.160739
-0.064263,0.0925235,0.157042
-0.0600686,0.0929835,0.153242
-0.0553407,0.0939448,0.14938
-0.0502634,0.0951599,0.145465
-0.0451175,0.0965832,0.141724
-0.039973,0.0980927,0.138107
-0.0346285,0.0998762,0.134494
-0.0290687,0.101865,0.130825
-0.0235401,0.103784,0.127159
-0.0182208,0.10573,0.123679
-0.0129373,0.107591,0.120141
-0.00752649,0.109232,0.116361
-0.00214245,0.110657,0.112379
0.00325034,0.111929,0.108234
0.00897929,0.113372,0.103897
0.0152585,0.115126,0.099318
0.0216402,0.117011,0.0947549
0.0279307,0.119076,0.0903625
0.0345892,0.121582,0.08616
0.0416263,0.124578,0.0821301
0.0488175,0.127896,0.0782304
0.0559717,0.131352,0.0744847
0.0629625,0.134748,0.0709208
0.0696781,0.13786,0.0674897
0.0760939,0.140599,0.0639323
0.0821803,0.142892,0.0602288
0.0878497,0.144538,0.0563175
0.0930603,0.145466,0.0520428
0.0978271,0.14584,0.0476445
0.102184,0.145802,0.0432708
0.106004,0.145209,0.0388166
0.109421,0.144017,0.0342972
0.11263,0.142537,0.0297584
0.115626,0.141017,0.0252458
0.118424,0.139247,0.0207319
0.12092,0.137106,0.0160833
0.123035,0.13464,0.0113799
0.124856,0.131878,0.00662369
0.126486,0.128964,0.00195758
0.128049,0.125998,-0.00251251
0.129592,0.123013,-0.00699687
0.130955,0.119886,-0.0115167
0.131939,0.116469,-0.015899
0.132581,0.112827,-0.0200356
0.132719,0.108999,-0.0239772
0.132442,0.105044,-0.027769
0.132245,0.101226,-0.0314101
0.132089,0.097542,-0.0349515
0.131684,0.0937425,-0.0384073
0.131012,0.0898315,-0.0416851
0.13007,0.085748,-0.0447888
0.128614,0.0812833,-0.047773
0.126651,0.0764726,-0.050621
0.124238,0.0713706,-0.0532642
0.121387,0.0660585,-0.055674
0.118272,0.0606559,-0.0578722
0.114881,0.0551382,-0.0598867
0.111133,0.0494681,-0.061794
0.107121,0.0436685,-0.0636798
0.102964,0.0377537,-0.0654523
0.0986977,0.0316434,-0.067214
0.0942787,0.0252697,-0.0691087
0.0897014,0.0186846,-0.0710721
0.085034,0.0120309,-0.0730544
0.080334,0.00534182,-0.0749924
0.0756419,-0.00138002,-0.0769734
0.0710497,-0.00806008,-0.0790334
0.0666034,-0.0146932,-0.0812237
0.0622192,-0.0213034,-0.0835354
0.0578917,-0.0277474,-0.0856694
0.0535624,-0.0340496,-0.087684
0.0492296,-0.040478,-0.0897904
0.0448784,-0.0470467,-0.0919293
0.0404548,-0.0537398,-0.0941627
0.0359214,-0.0606215,-0.096462
0.0313635,-0.0676656,-0.0988127
0.0268411,-0.0747316,-0.101293
0.0222169,-0.0818751,-0.10383
0.0175357,-0.0892636,-0.106638
0.0128664,-0.0967227,-0.109598
0.00825391,-0.104124,-0.112433
0.00365978,-0.111665,-0.115391
-0.000951858,-0.1194,-0.118512
-0.00554792,-0.127309,-0.12175
-0.0101107,-0.135329,-0.125161
-0.0145836,-0.143374,-0.128776
-0.0190269,-0.15151,-0.132524
-0.0234507,-0.159644,-0.136261
-0.0278711,-0.167803,-0.140106
-0.03227,-0.176027,-0.144092
-0.0366102,-0.184186,-0.147955
-0.040957,-0.192334,-0.151759
-0.0452985,-0.200533,-0.155595
-0.0495765,-0.208692,-0.159357
-0.0538032,-0.216646,-0.163065
-0.0580437,-0.224439,-0.166652
-0.0622322,-0.232139,-0.170097
-0.0663871,-0.239764,-0.173491
-0.0705725,-0.247288,-0.176851
-0.0746212,-0.254599,-0.180263
-0.0784969,-0.261803,-0.183658
-0.0823188,-0.268993,-0.187038
-0.0862129,-0.276189,-0.190371
-0.0903576,-0.283521,-0.193516
-0.0946129,-0.290848,-0.196471
-0.0989473,-0.297991,-0.199232
-0.103471,-0.305088,-0.201821
-0.108135,-0.31217,-0.204225
-0.112671,-0.319007,-0.206489
-0.116808,-0.325367,-0.208641
-0.120738,-0.331265,-0.210548
-0.124797,-0.336879,-0.212031
-0.128965,-0.342271,-0.213186
-0.133045,-0.347426,-0.214242
-0.137036,-0.352338,-0.215153
-0.140834,-0.356922,-0.215877
-0.144431,-0.361229,-0.216451
-0.148055,-0.36545,-0.216951
-0.151742,-0.369629,-0.217403
-0.155364,-0.373612,-0.217795
-0.158805,-0.377357,-0.218173
-0.162107,-0.380944,-0.218547
-0.165373,-0.384351,-0.218712
-0.168323,-0.387273,-0.218645
-0.170764,-0.38955,-0.218509
-0.172904,-0.391397,-0.218176
-0.174678,-0.392679,-0.21764
-0.176101,-0.393413,-0.216938
-0.17743,-0.393849,-0.216025
-0.178659,-0.393939,-0.214912
-0.179716,-0.393579,-0.213574
-0.180679,-0.392965,-0.212045
-0.181531,-0.392219,-0.210416
-0.182399,-0.3913,-0.208673
-0.18326,-0.390263,-0.206827
-0.183948,-0.388943,-0.204832
-0.184491,-0.387205,-0.202551
-0.18481,-0.385115,-0.200095
-0.184839,-0.382723,-0.197625
-0.184756,-0.380058,-0.194954
-0.184713,-0.377023,-0.191869
-0.184448,-0.373486,-0.188552
-0.183862,-0.369603,-0.185193
-0.183166,-0.365471,-0.181835
-0.18223,-0.361017,-0.178407
-0.180833,-0.356112,-0.174854
-0.179006,-0.350616,-0.17116
-0.176762,-0.344513,-0.167255
-0.174089,-0.337732,-0.163211
-0.170995,-0.330391,-0.15897
-0.167516,-0.322584,-0.15447
-0.163893,-0.314404,-0.14984
-0.160339,-0.30605,-0.145074
-0.156866,-0.297635,-0.14017
-0.153529,-0.289317,-0.135101
-0.150322,-0.281056,-0.129973
-0.147282,-0.272844,-0.124813
-0.144501,-0.264831,-0.119548
-0.142036,-0.25708,-0.114271
-0.139635,-0.249296,-0.108998
-0.136998,-0.241251,-0.103637
-0.134281,-0.23307,-0.0981617
-0.131552,-0.224939,-0.0927552
-0.128736,-0.216796,-0.0873927
-0.125847,-0.208531,-0.082018
-0.123086,-0.200391,-0.0766651
-0.120583,-0.19255,-0.0713401
-0.118106,-0.184755,-0.0660286
-0.115487,-0.176738,-0.0607058
-0.112698,-0.168571,-0.0554017
-0.109753,-0.160359,-0.0500832
-0.106712,-0.152108,-0.0447572
-0.103649,-0.143821,-0.0394356
-0.100464,-0.135395,-0.0341515
-0.0971128,-0.12687,-0.0289644
-0.0939777,-0.118391,-0.0237507
-0.0910024,-0.110029,-0.0185521
-0.0880204,-0.101918,-0.0135554
-0.0849485,-0.0939801,-0.0087273
-0.0815618,-0.0860469,-0.00414328
-0.0780566,-0.0782506,0.000173363
-0.0746245,-0.0707215,0.00433142
-0.071245,-0.0633878,0.00832608
-0.0678987,-0.0562603,0.0121354
-0.0645475,-0.0493854,0.0156275
-0.0609947,-0.0426405,0.0187454
-0.0572501,-0.0360038,0.0214984
-0.0535498,-0.0295704,0.0241033
-0.0500624,-0.0234149,0.0267629
-0.0468329,-0.0174988,0.0293758
-0.0437759,-0.0118145,0.0319282
-0.0409047,-0.00642702,0.0343896
-0.038011,-0.00112987,0.0367205
-0.0350459,0.00414113,0.0389437
-0.0322377,0.00909292,0.0410265
-0.0293864,0.0137606,0.0428144
-0.0262572,0.0184516,0.0443681
-0.0229706,0.0232313,0.0459195
-0.0197068,0.0280384,0.0473991
-0.0165015,0.032808,0.0488273
-0.0133149,0.0375298,0.0502842
-0.0101428,0.0421723,0.0517692
-0.0070013,0.0466483,0.0531498
-0.00392557,0.0509482,0.0543058
-0.000888503,0.0551426,0.0554244
0.00222235,0.0593412,0.0565433
0.00555945,0.0637555,0.0576923
0.00910547,0.0684684,0.0588223
0.0126501,0.0732981,0.0599711
0.0161292,0.0782177,0.0613819
0.0195293,0.0831656,0.0629535
0.0227043,0.0879036,0.0645969
0.025577,0.0924606,0.0663753
0.0282893,0.0969502,0.0682121
0.0309744,0.101407,0.070065
0.033611,0.105836,0.0719106
0.0361321,0.11019,0.0737065
0.0387755,0.114693,0.0755716
0.0415979,0.119257,0.077383
0.0445386,0.123687,0.0789232
0.047674,0.128094,0.0801984
0.0508819,0.132451,0.0813276
0.0543282,0.136903,0.0824254
0.0580213,0.141596,0.0835183
0.0617352,0.146541,0.0847696
0.065451,0.151679,0.0861603
0.0692112,0.156893,0.0875392
0.0731224,0.162208,0.0889286
0.0771511,0.167713,0.0904281
0.0811989,0.173304,0.0919901
0.0851728,0.178876,0.0935628
0.0890529,0.184366,0.0951818
0.0928604,0.189678,0.0968195
0.0964415,0.194824,0.0984063
0.0999126,0.199902,0.0999774
0.103416,0.204868,0.101505
0.106847,0.209461,0.102809
0.110031,0.213577,0.103838
0.112913,0.217319,0.104756
0.115707,0.2209,0.105591
0.11843,0.22436,0.10631
0.121069,0.227653,0.106965
0.123579,0.230735,0.107546
0.125818,0.233441,0.108016
0.127786,0.235726,0.108319
0.129537,0.237721,0.108549
0.131444,0.239838,0.108804
0.133728,0.242412,0.109127
0.136017,0.245249,0.109574
0.138048,0.247895,0.110115
0.139725,0.250187,0.110768
0.141063,0.252279,0.111547
0.14214,0.254045,0.112183
0.14287,0.255271,0.112618
0.143379,0.255987,0.112852
0.143767,0.256282,0.112781
0.143881,0.256121,0.112498
0.14359,0.255468,0.112081
0.142851,0.254266,0.11153
0.141692,0.25247,0.110859
0.140207,0.250377,0.110155
0.138643,0.24818,0.109427
0.137207,0.245996,0.108687
0.135921,0.24395,0.108019
0.134697,0.241942,0.107366
0.133585,0.240058,0.106681
0.132715,0.238431,0.105994
0.131965,0.23696,0.105274
0.13127,0.235594,0.104497
0.130666,0.234228,0.103699
0.130156,0.232842,0.10287
0.129735,0.231474,0.101941
0.129405,0.230168,0.100904
0.129254,0.229096,0.0998992
0.129285,0.228287,0.0990181
0.129573,0.2278,0.098155
0.130165,0.227608,0.0973073
0.130839,0.227499,0.0964681
0.131491,0.22736,0.0956488
0.132094,0.227186,0.0949062
0.13265,0.226964,0.0941659
0.133095,0.226626,0.0934096
0.133214,0.226021,0.0926799
0.132973,0.225041,0.0918606
0.132574,0.223848,0.0909457
0.132242,0.222679,0.0900439
0.132018,0.221651,0.0891921
0.131811,0.220769,0.0884303
0.131699,0.220128,0.0878056
0.131824,0.21967,0.0872197
0.132139,0.219176,0.0865106
0.132417,0.218576,0.0857679
0.132501,0.217754,0.0848724
0.132562,0.216791,0.0838938
0.132668,0.215824,0.0830053
0.132877,0.215051,0.0821279
0.133188,0.214533,0.0813107
0.133489,0.214139,0.0805675
0.133901,0.213871,0.0799435
0.134502,0.213829,0.0793644
0.135308,0.214028,0.0787617
0.136118,0.214259,0.0782149
0.136771,0.214448,0.0777335
0.137336,0.214546,0.0772558
0.137703,0.214386,0.0766544
0.137864,0.213889,0.0759414
0.137898,0.213178,0.0752345
0.137819,0.212337,0.0744809
0.137487,0.211145,0.0736722
0.136877,0.209602,0.0728927
0.136127,0.207991,0.0721171
0.135312,0.206376,0.0713012
0.134686,0.204894,0.0704348
0.13425,0.20352,0.0694621
0.133734,0.202038,0.0684368
0.133055,0.200378,0.0674624
0.132272,0.19858,0.0665205
0.131384,0.196691,0.0655003
0.130492,0.194762,0.0644743
0.129491,0.192747,0.063524
0.128221,0.190452,0.0625347
0.126847,0.187866,0.0614827
0.125436,0.185155,0.060343
0.124,0.182523,0.0591928
0.122541,0.179913,0.0579457
0.120888,0.176992,0.0565982
0.118862,0.17356,0.055216
0.116453,0.169615,0.0536984
0.113453,0.165314,0.0523675
0.109774,0.160712,0.0513507
