Lead1,Lead2,Lead3
-26.3541,-28.6187,-1.8579
-26.3687,-28.6264,-1.85522
-26.3808,-28.6354,-1.85298
-26.388,-28.6378,-1.84393
-26.3828,-28.6267,-1.84006
-26.3846,-28.6281,-1.83855
-26.3953,-28.6388,-1.83828
-26.4117,-28.6496,-1.83382
-26.4285,-28.6649,-1.83295
-26.4467,-28.6784,-1.82781
-26.4617,-28.6937,-1.82845
-26.4677,-28.7046,-1.82913
-26.4693,-28.7063,-1.833
-26.4735,-28.7167,-1.84015
-26.4841,-28.7307,-1.84124
-26.4948,-28.7384,-1.83824
-26.5045,-28.7462,-1.84047
-26.5123,-28.7573,-1.84147
-26.5168,-28.7655,-1.84452
-26.5188,-28.7679,-1.84538
-26.5163,-28.7658,-1.84402
-26.5096,-28.7587,-1.84547
-26.5038,-28.7558,-1.84684
-26.5074,-28.7592,-1.84807
-26.5031,-28.7607,-1.85107
-26.5011,-28.7604,-1.85544
-26.5022,-28.7612,-1.85667
-26.4953,-28.7537,-1.85622
-26.4868,-28.75,-1.86082
-26.4832,-28.7503,-1.86523
-26.4785,-28.7505,-1.86915
-26.4715,-28.7491,-1.87497
-26.4677,-28.7525,-1.88089
-26.4668,-28.7575,-1.88877
-26.4565,-28.7558,-1.8951
-26.452,-28.7554,-1.89997
-26.4429,-28.7493,-1.9027
-26.42,-28.7329,-1.90903
-26.4059,-28.7254,-1.91663
-26.398,-28.7229,-1.92728
-26.3893,-28.7225,-1.92924
-26.3837,-28.7275,-1.93944
-26.3812,-28.7341,-1.94909
-26.3759,-28.7408,-1.95906
-26.37,-28.7399,-1.96447
-26.3647,-28.7442,-1.97576
-26.3635,-28.7488,-1.98064
-26.3575,-28.7491,-1.98678
-26.3557,-28.7537,-1.99634
-26.3501,-28.7568,-2.00481
-26.3474,-28.7607,-2.00909
-26.3443,-28.7646,-2.01423
-26.338,-28.7662,-2.02448
-26.3333,-28.7665,-2.03108
-26.3225,-28.7672,-2.03913
-26.3127,-28.7621,-2.04341
-26.303,-28.7604,-2.05102
-26.3053,-28.7583,-2.05029
-26.3042,-28.7476,-2.03936
-26.2838,-28.7271,-2.04196
-26.2654,-28.7089,-2.04086
-26.2546,-28.705,-2.04451
-26.2452,-28.7009,-2.05197
-26.2428,-28.7084,-2.05962
-26.2403,-28.7118,-2.06923
-26.2293,-28.713,-2.0792
-26.2253,-28.7169,-2.08703
-26.2174,-28.7167,-2.09599
-26.208,-28.7193,-2.10469
-26.2045,-28.7191,-2.1127
-26.2018,-28.72,-2.11562
-26.2009,-28.7198,-2.11598
-26.2,-28.7237,-2.11958
-26.1991,-28.7297,-2.12572
-26.2,-28.7321,-2.13082
-26.1984,-28.7367,-2.13451
-26.1966,-28.7372,-2.13801
-26.1894,-28.7336,-2.1402
-26.1816,-28.7266,-2.14011
-26.1762,-28.7256,-2.14034
-26.1735,-28.7229,-2.14389
-26.1726,-28.7198,-2.14329
-26.1699,-28.7191,-2.14607
-26.1699,-28.7203,-2.14757
-26.1704,-28.7193,-2.14289
-26.1621,-28.7116,-2.14475
-26.1531,-28.7004,-2.14343
-26.1489,-28.6932,-2.13911
-26.1469,-28.6888,-2.13874
-26.1435,-28.6833,-2.13606
-26.1419,-28.6789,-2.12818
-26.1399,-28.6741,-2.12964
-26.1426,-28.6721,-2.12595
-26.144,-28.6676,-2.12026
-26.1435,-28.663,-2.11525
-26.1422,-28.6569,-2.11288
-26.1437,-28.6552,-2.10765
-26.1422,-28.6467,-2.09886
-26.1449,-28.6429,-2.09335
-26.1449,-28.6334,-2.08785
-26.1384,-28.6213,-2.07351
-26.1375,-28.6138,-2.07064
-26.1301,-28.6025,-2.06982
-26.1292,-28.5969,-2.06354
-26.1274,-28.588,-2.05671
-26.12,-28.5727,-2.05238
-26.1142,-28.5628,-2.04765
-26.1099,-28.5555,-2.04159
-26.1081,-28.55,-2.03467
-26.1074,-28.5418,-2.03021
-26.1083,-28.5311,-2.01678
-26.1106,-28.5275,-2.01041
-26.1153,-28.5272,-2.00863
-26.1177,-28.5256,-2.00422
-26.1177,-28.52,-1.99702
-26.1215,-28.5156,-1.98992
-26.1215,-28.5091,-1.98164
-26.1245,-28.5069,-1.9774
-26.1245,-28.5018,-1.97067
-26.1265,-28.4946,-1.96393
-26.1283,-28.4902,-1.95605
-26.1274,-28.4825,-1.94681
-26.1272,-28.4745,-1.94308
-26.1287,-28.467,-1.93557
-26.1289,-28.4578,-1.92755
-26.1231,-28.4452,-1.91672
-26.1184,-28.4339,-1.91098
-26.1168,-28.4256,-1.90529
-26.1151,-28.415,-1.89555
-26.1137,-28.4085,-1.88909
-26.1115,-28.3983,-1.88016
-26.1077,-28.3867,-1.86928
-26.1007,-28.3746,-1.86919
-26.0962,-28.3676,-1.86805
-26.0938,-28.3606,-1.86446
-26.0866,-28.3514,-1.86
-26.083,-28.3446,-1.85426
-26.0855,-28.3405,-1.85121
-26.0904,-28.3366,-1.84315
-26.0904,-28.3315,-1.83842
-26.0891,-28.3272,-1.83264
-26.0944,-28.3274,-1.8259
-26.0971,-28.3274,-1.8254
-26.0976,-28.3267,-1.82349
-26.1014,-28.3277,-1.82239
-26.1021,-28.3257,-1.81839
-26.103,-28.326,-1.81857
-26.1043,-28.3226,-1.81538
-26.0996,-28.3178,-1.81424
-26.1025,-28.3185,-1.80855
-26.1052,-28.3175,-1.81124
-26.1009,-28.3132,-1.80646
-26.105,-28.3132,-1.80418
-26.1052,-28.3136,-1.803
-26.1054,-28.3122,-1.80345
-26.1072,-28.3095,-1.79913
-26.1097,-28.3061,-1.79358
-26.1099,-28.3045,-1.79034
-26.1068,-28.2994,-1.78839
-26.1007,-28.2919,-1.78584
-26.0895,-28.282,-1.78688
-26.0909,-28.2822,-1.78734
-26.0938,-28.2834,-1.78379
-26.098,-28.282,-1.78256
-26.1,-28.288,-1.78443
-26.0956,-28.2866,-1.78606
-26.0933,-28.2795,-1.78333
-26.0895,-28.2771,-1.78142
-26.0938,-28.2798,-1.78329
-26.0917,-28.2781,-1.78256
-26.0974,-28.2788,-1.77883
-26.1003,-28.2783,-1.77673
-26.0893,-28.2689,-1.77568
-26.094,-28.2691,-1.77213
-26.0965,-28.2689,-1.76754
-26.0904,-28.2582,-1.76412
-26.0835,-28.2507,-1.7643
-26.0817,-28.2469,-1.76048
-26.0857,-28.2413,-1.75315
-26.0846,-28.243,-1.75406
-26.0758,-28.2411,-1.76175
-26.0705,-28.2389,-1.76458
-26.0729,-28.2457,-1.77191
-26.064,-28.2464,-1.77782
-26.0552,-28.2493,-1.7888
-26.0611,-28.2604,-1.79576
-26.0651,-28.2687,-1.79872
-26.0723,-28.2795,-1.80377
-26.0803,-28.289,-1.805
-26.0861,-28.295,-1.80405
-26.09,-28.297,-1.80268
-26.0917,-28.2967,-1.80027
-26.0891,-28.2909,-1.79735
-26.0828,-28.2841,-1.79849
-26.0783,-28.2793,-1.79836
-26.0772,-28.2805,-1.79927
-26.0756,-28.2786,-1.79908
-26.0709,-28.2728,-1.79763
-26.0691,-28.2672,-1.79521
-26.0667,-28.2614,-1.79084
-26.0624,-28.2539,-1.78675
-26.0568,-28.2452,-1.78511
-26.0563,-28.2387,-1.77764
-26.0543,-28.2333,-1.77382
-26.0537,-28.2268,-1.77054
-26.051,-28.2232,-1.76503
-26.0548,-28.2195,-1.76039
-26.0568,-28.212,-1.75452
-26.0555,-28.2082,-1.74842
-26.0483,-28.198,-1.74514
-26.0429,-28.1893,-1.73904
-26.0369,-28.1775,-1.73767
-26.0252,-28.1632,-1.73175
-26.0192,-28.1496,-1.72456
-26.0165,-28.1426,-1.72351
-26.0138,-28.1395,-1.71969
-26.0118,-28.1296,-1.71313
-26.0073,-28.1192,-1.70781
-26.0104,-28.1177,-1.70535
-26.0156,-28.1182,-1.69907
-26.0198,-28.1204,-1.69629
-26.0362,-28.1312,-1.68937
-26.0523,-28.14,-1.68327
-26.0635,-28.1482,-1.68013
-26.0723,-28.1562,-1.68017
-26.0828,-28.169,-1.68181
-26.1,-28.1837,-1.68118
-26.1133,-28.1958,-1.67894
-26.124,-28.2072,-1.67808
-26.1341,-28.2147,-1.67762
-26.1433,-28.2205,-1.67225
-26.1534,-28.227,-1.66879
-26.163,-28.2331,-1.66793
-26.1659,-28.2358,-1.66424
-26.167,-28.2343,-1.6631
-26.1722,-28.2372,-1.66055
-26.1773,-28.2403,-1.65937
-26.1818,-28.2464,-1.65951
-26.1879,-28.2481,-1.65759
-26.1906,-28.2488,-1.65545
-26.1912,-28.2491,-1.65277
-26.1937,-28.2466,-1.64835
-26.195,-28.2449,-1.64321
-26.1962,-28.2449,-1.6438
-26.1948,-28.2408,-1.64344
-26.1917,-28.2387,-1.64394
-26.1883,-28.2396,-1.64621
-26.1843,-28.2345,-1.64753
-26.1791,-28.2302,-1.64721
-26.1699,-28.2263,-1.65145
-26.1626,-28.2195,-1.65523
-26.1554,-28.2147,-1.65636
-26.1511,-28.2077,-1.65227
-26.1433,-28.1985,-1.65268
-26.1386,-28.1956,-1.65691
-26.1359,-28.1951,-1.65482
-26.1321,-28.1946,-1.65668
-26.1274,-28.1968,-1.66547
-26.1186,-28.197,-1.67239
-26.1119,-28.1937,-1.67721
-26.094,-28.1835,-1.68459
-26.074,-28.1719,-1.69442
-26.0646,-28.1707,-1.70225
-26.0521,-28.1671,-1.70963
-26.0463,-28.1651,-1.71309
-26.0418,-28.1579,-1.7135
-26.0366,-28.1552,-1.71568
-26.0319,-28.1525,-1.71509
-26.0315,-28.1535,-1.71682
-26.0357,-28.1576,-1.7175
-26.0404,-28.1644,-1.71873
-26.0438,-28.1671,-1.71932
-26.0523,-28.1719,-1.71746
-26.0606,-28.175,-1.70995
-26.0619,-28.1729,-1.70453
-26.0581,-28.1685,-1.70694
-26.0588,-28.1649,-1.70357
-26.0555,-28.1603,-1.70084
-26.0532,-28.1554,-1.69948
-26.051,-28.1508,-1.69597
-26.0451,-28.1421,-1.69338
-26.04,-28.1356,-1.68987
-26.0344,-28.1238,-1.68441
-26.031,-28.1138,-1.68017
-26.0324,-28.1061,-1.66351
-26.0384,-28.0986,-1.65409
-26.0442,-28.094,-1.64858
-26.0427,-28.0824,-1.63369
-26.0454,-28.0751,-1.62331
-26.0465,-28.0606,-1.6097
-26.0366,-28.0381,-1.59536
-26.0339,-28.0229,-1.58521
-26.0357,-28.0183,-1.58111
-26.0427,-28.0195,-1.57219
-26.055,-28.0248,-1.56659
-26.0644,-28.0289,-1.55958
-26.0738,-28.0347,-1.55421
-26.0853,-28.0442,-1.55398
-26.098,-28.0519,-1.54761
-26.1054,-28.0584,-1.54615
-26.1108,-28.0679,-1.55316
-26.1198,-28.072,-1.54574
-26.1298,-28.0775,-1.54242
-26.1404,-28.085,-1.54192
-26.1478,-28.0894,-1.53741
-26.1543,-28.0945,-1.53286
-26.1549,-28.0901,-1.52885
-26.1547,-28.0858,-1.52803
-26.1547,-28.0785,-1.52161
-26.1522,-28.0759,-1.51811
-26.1529,-28.0734,-1.51633
-26.1536,-28.0698,-1.51269
-26.1556,-28.0681,-1.50695
-26.1554,-28.0674,-1.5055
-26.1569,-28.0686,-1.50581
-26.159,-28.0662,-1.4973
-26.1596,-28.0642,-1.49662
-26.1585,-28.0599,-1.49589
-26.1592,-28.056,-1.49093
-26.1612,-28.0521,-1.4871
-26.1585,-28.0439,-1.48146
-26.1507,-28.0318,-1.47754
-26.1455,-28.0222,-1.47012
-26.1453,-28.0171,-1.46375
-26.1514,-28.0057,-1.44982
-26.1531,-27.9994,-1.43648
-26.1507,-27.9871,-1.4307
-26.1457,-27.974,-1.42423
-26.1518,-27.9687,-1.41668
-26.1475,-27.9585,-1.40835
-26.135,-27.9423,-1.40111
-26.1316,-27.9302,-1.39596
-26.1341,-27.9281,-1.39059
-26.1354,-27.9244,-1.38672
-26.133,-27.9198,-1.38231
-26.1301,-27.9109,-1.37561
-26.1287,-27.9048,-1.37184
-26.1285,-27.906,-1.37175
-26.1307,-27.9048,-1.36961
-26.1305,-27.9027,-1.36788
-26.1269,-27.8961,-1.36396
-26.1334,-27.899,-1.36278
-26.1345,-27.9041,-1.36246
-26.1334,-27.9019,-1.3636
-26.1363,-27.9058,-1.36587
-26.131,-27.9029,-1.36683
-26.1296,-27.899,-1.36719
-26.1233,-27.8961,-1.36778
-26.1193,-27.8988,-1.37384
-26.1162,-27.9002,-1.37921
-26.1112,-27.8988,-1.38049
-26.1094,-27.8964,-1.38203
-26.1012,-27.8889,-1.38372
-26.096,-27.8862,-1.38308
-26.0904,-27.8794,-1.38604
-26.0837,-27.8717,-1.38263
-26.079,-27.8652,-1.38112
-26.0676,-27.8591,-1.38786
-26.059,-27.8535,-1.38859
-26.053,-27.8451,-1.38772
-26.0476,-27.8385,-1.38722
-26.04,-27.8308,-1.38568
-26.0362,-27.8279,-1.38704
-26.0324,-27.8235,-1.38782
-26.0243,-27.8156,-1.38654
-26.0205,-27.811,-1.38631
-26.0167,-27.8085,-1.38895
-26.0142,-27.8059,-1.38709
-26.0118,-27.804,-1.38759
-26.0088,-27.8049,-1.39214
-26.0124,-27.8066,-1.38964
-26.016,-27.8122,-1.39105
-26.0158,-27.8156,-1.3915
-26.0185,-27.8214,-1.39819
-26.0174,-27.8267,-1.40571
-26.018,-27.831,-1.40789
-26.0216,-27.8378,-1.41427
-26.023,-27.8439,-1.41977
-26.0216,-27.847,-1.42109
-26.0176,-27.8463,-1.42615
-26.0086,-27.8385,-1.42897
-26.0035,-27.8332,-1.42619
-26.0068,-27.8323,-1.42269
-26.005,-27.8291,-1.42032
-26.0046,-27.8298,-1.42032
-26.01,-27.8381,-1.42369
-26.0183,-27.8523,-1.43188
-26.0259,-27.8685,-1.43953
-26.0355,-27.8811,-1.44308
-26.0407,-27.8925,-1.44827
-26.0478,-27.9017,-1.45223
-26.051,-27.9145,-1.45929
-26.0595,-27.9281,-1.46657
-26.0691,-27.9421,-1.46726
-26.0779,-27.9564,-1.47217
-26.0879,-27.9699,-1.47777
-26.0926,-27.9793,-1.48169
-26.0967,-27.988,-1.48747
-26.1027,-27.9982,-1.48879
-26.1036,-28.0004,-1.49425
-26.1043,-28.0042,-1.49612
-26.1027,-28.0079,-1.50026
-26.1074,-28.0132,-1.50049
-26.1063,-28.0084,-1.49935
-26.0996,-28.0055,-1.49981
-26.1045,-28.0101,-1.50085
-26.1103,-28.0159,-1.50067
-26.1175,-28.0263,-1.50609
-26.1222,-28.0347,-1.50786
-26.1285,-28.0432,-1.51005
-26.1361,-28.0529,-1.51528
-26.1404,-28.0621,-1.51578
-26.1426,-28.0674,-1.52179
-26.1413,-28.0749,-1.53017
-26.1435,-28.0865,-1.53864
-26.1487,-28.0957,-1.54342
-26.1527,-28.1034,-1.54579
-26.1563,-28.1131,-1.55444
-26.1552,-28.1179,-1.55935
-26.1543,-28.1189,-1.5589
-26.1569,-28.1259,-1.5634
-26.1608,-28.1361,-1.57028
-26.1601,-28.1395,-1.57624
-26.163,-28.145,-1.58002
-26.1661,-28.1566,-1.58617
-26.163,-28.1608,-1.59295
-26.1596,-28.1656,-1.60378
-26.1601,-28.1724,-1.61125
-26.1594,-28.1813,-1.62149
-26.1583,-28.1864,-1.62618
-26.1605,-28.198,-1.63424
-26.1605,-28.2072,-1.64312
-26.1617,-28.2166,-1.64831
-26.1632,-28.2251,-1.65778
-26.1675,-28.235,-1.66447
-26.1684,-28.2459,-1.67375
-26.163,-28.2512,-1.68304
-26.1569,-28.2491,-1.68746
-26.1547,-28.2549,-1.70025
-26.1585,-28.2626,-1.70152
-26.1605,-28.272,-1.71017
-26.1641,-28.2858,-1.71714
-26.163,-28.2924,-1.72183
-26.1626,-28.2982,-1.73394
-26.1621,-28.3057,-1.73958
-26.1668,-28.3197,-1.74814
-26.1731,-28.3313,-1.75515
-26.1798,-28.3458,-1.75998
-26.1901,-28.3649,-1.772
-26.1984,-28.3814,-1.7781
-26.2058,-28.3954,-1.78206
-26.2148,-28.4056,-1.78807
-26.2235,-28.4189,-1.79317
-26.2307,-28.4317,-1.79531
-26.236,-28.4397,-1.79731
-26.2407,-28.4491,-1.80382
-26.2383,-28.4515,-1.80678
-26.2381,-28.4496,-1.80751
-26.2365,-28.4498,-1.80764
-26.2378,-28.4503,-1.80987
-26.2367,-28.4491,-1.80937
-26.2387,-28.4542,-1.8106
-26.2481,-28.4644,-1.81147
-26.2555,-28.4721,-1.81106
-26.2652,-28.4803,-1.81051
-26.2744,-28.4876,-1.80892
-26.2779,-28.4919,-1.80842
-26.2862,-28.496,-1.80682
-26.29,-28.5018,-1.8086
-26.3001,-28.5142,-1.81397
-26.3111,-28.5263,-1.8111
-26.3174,-28.535,-1.81424
-26.3293,-28.549,-1.81506
-26.3324,-28.5548,-1.81807
-26.3405,-28.5628,-1.8183
-26.3503,-28.5742,-1.81962
-26.3568,-28.5841,-1.82635
-26.3613,-28.5962,-1.83254
-26.3669,-28.6107,-1.84033
-26.3709,-28.6218,-1.84534
-26.372,-28.623,-1.84984
-26.3738,-28.6327,-1.85417
-26.3756,-28.6366,-1.85499
-26.3723,-28.631,-1.85253
-26.3698,-28.6255,-1.85217
-26.3689,-28.6233,-1.85103
-26.3676,-28.6211,-1.84957
-26.3687,-28.6194,-1.84875
-26.3687,-28.6168,-1.84647
-26.3676,-28.6148,-1.83996
-26.3676,-28.6163,-1.8422
-26.3682,-28.6141,-1.84006
-26.3687,-28.6131,-1.83869
-26.3689,-28.6126,-1.83956
-26.3671,-28.6061,-1.83514
-26.3651,-28.5991,-1.83072
-26.3631,-28.5935,-1.8269
-26.3629,-28.5909,-1.8244
-26.3588,-28.5853,-1.82248
-26.3586,-28.5788,-1.81547
-26.3575,-28.5761,-1.81183
-26.3604,-28.5713,-1.80883
-26.3591,-28.5643,-1.8005
-26.3561,-28.5585,-1.79813
-26.3532,-28.5502,-1.79207
-26.3528,-28.5401,-1.78356
-26.351,-28.5326,-1.77924
-26.3483,-28.5272,-1.77345
-26.3449,-28.5205,-1.76977
-26.3456,-28.5156,-1.76376
-26.3472,-28.5101,-1.7547
-26.3481,-28.5064,-1.75547
-26.3505,-28.5021,-1.74755
-26.351,-28.4982,-1.74436
-26.3499,-28.4927,-1.73881
-26.3476,-28.4835,-1.72975
-26.349,-28.4796,-1.72538
-26.3519,-28.4745,-1.71605
-26.3559,-28.4651,-1.70571
-26.3557,-28.4622,-1.70034
-26.3575,-28.4585,-1.69524
-26.3561,-28.452,-1.69301
-26.3552,-28.4508,-1.68837
-26.3532,-28.4462,-1.68823
-26.3496,-28.4397,-1.68682
-26.3476,-28.4385,-1.68596
-26.3452,-28.4341,-1.68527
-26.3389,-28.4271,-1.68473
-26.3335,-28.4237,-1.68436
-26.3306,-28.4201,-1.68341
-26.3286,-28.4157,-1.68172
-26.3286,-28.4126,-1.67831
-26.3261,-28.4073,-1.67576
-26.3228,-28.4031,-1.67485
-26.3183,-28.3966,-1.67407
-26.3133,-28.3896,-1.67212
-26.3124,-28.3831,-1.66747
-26.3102,-28.3761,-1.66146
-26.3077,-28.3698,-1.65914
-26.3073,-28.3673,-1.656
-26.3075,-28.3635,-1.6499
-26.308,-28.3586,-1.64439
-26.3131,-28.3526,-1.63524
-26.3181,-28.3487,-1.62609
-26.3142,-28.3419,-1.62504
-26.3006,-28.3272,-1.61972
-26.2838,-28.3071,-1.62035
-26.2732,-28.2938,-1.61762
-26.2703,-28.2911,-1.61635
-26.2697,-28.2849,-1.61234
-26.2694,-28.2844,-1.61011
-26.2591,-28.2771,-1.61489
-26.2537,-28.2725,-1.61348
-26.2468,-28.2609,-1.60838
-26.2405,-28.25,-1.60638
-26.2374,-28.2515,-1.61098
-26.2338,-28.2546,-1.61626
-26.2358,-28.2599,-1.61967
-26.2432,-28.267,-1.62167
-26.2488,-28.2732,-1.61944
-26.2497,-28.2761,-1.62331
-26.2522,-28.28,-1.62104
-26.2542,-28.2836,-1.62655
-26.256,-28.2858,-1.62591
-26.2609,-28.2887,-1.62345
-26.2625,-28.282,-1.61384
-26.2576,-28.2682,-1.60624
-26.2434,-28.2507,-1.60087
-26.2378,-28.2396,-1.59841
-26.2334,-28.2365,-1.59923
-26.2351,-28.2365,-1.59573
-26.2304,-28.2328,-1.59655
-26.2145,-28.2181,-1.59723
-26.2107,-28.2106,-1.59541
-26.2038,-28.2043,-1.59532
-26.1932,-28.1946,-1.59941
-26.1789,-28.1784,-1.59445
-26.1688,-28.1671,-1.59213
-26.1726,-28.1683,-1.5914
-26.1791,-28.1755,-1.59136
-26.1863,-28.182,-1.59113
-26.1946,-28.1932,-1.59345
-26.1964,-28.1975,-1.59509
-26.1937,-28.1937,-1.59354
-26.1962,-28.1939,-1.59381
-26.1953,-28.1954,-1.59441
-26.1966,-28.1966,-1.59509
-26.189,-28.1862,-1.59081
-26.1771,-28.1714,-1.58758
-26.1794,-28.1726,-1.58762
-26.1823,-28.1762,-1.58694
-26.1827,-28.1784,-1.58826
-26.1847,-28.176,-1.58744
-26.1803,-28.1692,-1.58603
-26.1791,-28.17,-1.58503
-26.1764,-28.1651,-1.58453
-26.1713,-28.1593,-1.58211
-26.1686,-28.1562,-1.5807
-26.1659,-28.1484,-1.58043
-26.1628,-28.145,-1.57938
-26.1547,-28.1315,-1.57255
-26.1522,-28.1274,-1.57183
-26.1457,-28.1235,-1.57342
-26.1395,-28.115,-1.56987
-26.1314,-28.1083,-1.56973
-26.1215,-28.0967,-1.56887
-26.1103,-28.0867,-1.57205
-26.0996,-28.0751,-1.57032
-26.0929,-28.0655,-1.57142
-26.0823,-28.0582,-1.57041
-26.0702,-28.048,-1.57406
-26.0606,-28.042,-1.57747
-26.0523,-28.0333,-1.57442
-26.0469,-28.0243,-1.57269
-26.0416,-28.0183,-1.57224
-26.0351,-28.0101,-1.57201
-26.0292,-28.0064,-1.57123
-26.0236,-27.9982,-1.57028
-26.0165,-27.9878,-1.56919
-26.0093,-27.982,-1.56695
-26.0068,-27.9764,-1.56368
-26.0039,-27.9706,-1.56199
-25.9994,-27.9668,-1.56204
-25.9947,-27.958,-1.56067
-25.9909,-27.9534,-1.55785
-25.9867,-27.9493,-1.5573
-25.9831,-27.9399,-1.55343
-25.9804,-27.9363,-1.55248
-25.982,-27.9324,-1.54756
-25.9802,-27.929,-1.54369
-25.9757,-27.9239,-1.54447
-25.9739,-27.9198,-1.54283
-25.9728,-27.9172,-1.54023
-25.969,-27.9114,-1.53691
-25.9683,-27.908,-1.53691
-25.969,-27.9051,-1.53217
-25.9678,-27.9007,-1.52735
-25.9672,-27.8968,-1.52448
-25.9703,-27.8971,-1.52116
-25.9739,-27.8983,-1.52056
-25.979,-27.9019,-1.51988
-25.9835,-27.9063,-1.51847
-25.9871,-27.9118,-1.51802
-25.9925,-27.9135,-1.51806
-25.9941,-27.9172,-1.51934
-25.9979,-27.9206,-1.51792
-25.999,-27.9239,-1.52043
-26.0035,-27.9295,-1.5207
-26.0095,-27.9387,-1.52193
-26.0169,-27.9438,-1.52407
-26.0201,-27.9493,-1.52507
-26.0254,-27.9537,-1.52302
-26.0342,-27.9609,-1.52056
-26.0416,-27.9636,-1.51802
-26.0505,-27.9612,-1.50632
-26.0577,-27.9636,-1.50308
-26.0586,-27.9716,-1.5085
-26.0622,-27.9755,-1.5095
-26.0689,-27.9851,-1.5126
-26.0725,-27.998,-1.52066
-26.0783,-28.0038,-1.52034
-26.0826,-28.0163,-1.52958
-26.0819,-28.0316,-1.54497
-26.0877,-28.0492,-1.56254
-26.0895,-28.0594,-1.56855
-26.0875,-28.064,-1.57365
-26.0897,-28.0708,-1.57733
-26.0924,-28.0754,-1.57961
-26.0938,-28.0829,-1.58571
-26.094,-28.0875,-1.58985
-26.1005,-28.1015,-1.59814
-26.1054,-28.1131,-1.60542
-26.1094,-28.1228,-1.60852
-26.1119,-28.1317,-1.6173
-26.1137,-28.1395,-1.62331
-26.1218,-28.1482,-1.62172
-26.1289,-28.1569,-1.62705
-26.1395,-28.1716,-1.62568
-26.1561,-28.1862,-1.62463
-26.1639,-28.1949,-1.62559
-26.1706,-28.207,-1.63237
-26.174,-28.2169,-1.6407
-26.176,-28.2263,-1.64808
-26.1708,-28.2348,-1.65923
-26.1726,-28.2442,-1.66884
-26.1747,-28.2556,-1.67758
-26.1751,-28.2662,-1.68714
-26.1796,-28.2786,-1.69301
-26.1827,-28.2873,-1.69998
-26.1825,-28.2909,-1.70225
-26.1809,-28.2892,-1.70521
-26.1811,-28.2945,-1.70867
-26.1868,-28.297,-1.70526
-26.1888,-28.295,-1.70075
-26.1924,-28.2984,-1.70758
-26.1971,-28.3052,-1.70335
-26.1977,-28.3134,-1.71113
-26.2134,-28.3315,-1.71423
-26.2273,-28.3562,-1.72133
-26.2448,-28.3792,-1.7313
-26.2654,-28.4133,-1.74468
-26.2856,-28.4448,-1.75392
-26.3039,-28.4793,-1.77414
-26.3243,-28.5195,-1.79016
-26.3505,-28.564,-1.81957
-26.3752,-28.6182,-1.84142
-26.4066,-28.6755,-1.86318
-26.4361,-28.7283,-1.88804
-26.4552,-28.7619,-1.90188
-26.4702,-28.7907,-1.91745
-26.4852,-28.8151,-1.92409
-26.4955,-28.8311,-1.93252
-26.5069,-28.8538,-1.93948
-26.5141,-28.8647,-1.95082
-26.5143,-28.8722,-1.94135
-26.5143,-28.8753,-1.94494
-26.5145,-28.8812,-1.96461
-26.5027,-28.8744,-1.96488
-26.4809,-28.8485,-1.96388
-26.4453,-28.795,-1.94663
-26.4003,-28.7275,-1.92205
-26.3467,-28.6451,-1.89418
-26.2775,-28.526,-1.83933
-26.1897,-28.3807,-1.79371
-26.0982,-28.2217,-1.69893
-26.0001,-28.035,-1.57205
-25.9031,-27.8533,-1.55849
-25.8153,-27.6922,-1.46862
-25.7158,-27.4975,-1.38422
-25.5834,-27.2473,-1.25862
-25.4845,-27.0591,-1.17394
-25.3815,-26.8499,-1.06368
-25.2807,-26.6288,-0.944042
-25.193,-26.4292,-0.829821
-25.1003,-26.2309,-0.724477
-25.0176,-26.0485,-0.591455
-24.9506,-25.9019,-0.545657
-24.9078,-25.7756,-0.465261
-24.8888,-25.6965,-0.405533
-24.8657,-25.6159,-0.347989
-24.8576,-25.5562,-0.295636
-24.865,-25.5209,-0.252115
-24.8652,-25.4771,-0.208366
-24.8626,-25.4277,-0.161339
-24.8576,-25.3772,-0.113037
-24.8619,-25.3494,-0.0839928
-24.867,-25.3223,-0.0513061
-24.8731,-25.2891,-0.0138395
-24.8953,-25.2688,0.029682
-24.9219,-25.2703,0.0533092
-24.9564,-25.3053,0.0562683
-24.9992,-25.3571,0.044523
-25.0219,-25.3774,0.0507143
-25.0586,-25.4473,0.00600924
-25.1151,-25.5509,-0.0214876
-25.1742,-25.6527,-0.110124
-25.2336,-25.7633,-0.16102
-25.291,-25.8922,-0.185968
-25.3595,-26.0427,-0.282707
-25.4337,-26.2142,-0.372755
-25.511,-26.3905,-0.475686
-25.5932,-26.5748,-0.574793
-25.6714,-26.7543,-0.678543
-25.742,-26.9058,-0.759531
-25.789,-27.0214,-0.824176
-25.8359,-27.1387,-0.904527
-25.8993,-27.2848,-0.999036
-25.9602,-27.45,-1.08225
-26.0021,-27.5754,-1.1718
-26.0283,-27.6467,-1.21469
-26.0463,-27.6997,-1.24851
-26.0586,-27.7253,-1.26135
-26.0631,-27.7294,-1.26513
-26.0608,-27.7244,-1.25998
-26.0624,-27.7268,-1.26067
-26.0586,-27.721,-1.26026
-26.0541,-27.7186,-1.26385
-26.0514,-27.7198,-1.2644
-26.0555,-27.7314,-1.27214
-26.0678,-27.7522,-1.28033
-26.0797,-27.7727,-1.28875
-26.0917,-27.7967,-1.29991
-26.0969,-27.8119,-1.31197
-26.1056,-27.8327,-1.32171
-26.1173,-27.855,-1.33205
