Lead1,Lead2,Lead3
-1.83988,-0.537018,1.24915
-1.94711,-0.463943,1.45493
-2.18266,-0.424286,1.74409
-2.60012,-0.563828,2.04324
-3.00342,-0.989975,2.00656
-3.08498,-1.2639,1.80984
-3.05543,-1.40192,1.58664
-3.10627,-1.70731,1.28595
-3.19847,-2.14035,1.02814
-3.28838,-2.486,0.78595
-3.02691,-2.49791,0.483612
-2.51751,-2.23286,0.21405
-2.41205,-2.23968,0.127182
-2.55655,-2.39128,0.183029
-2.73734,-2.63453,0.165787
-2.97947,-3.03761,-0.0216217
-3.00535,-3.19148,-0.250687
-2.84143,-3.14039,-0.290588
-2.64299,-3.00015,-0.256882
-2.35072,-2.76875,-0.334732
-2.03215,-2.62927,-0.585541
-1.6344,-2.40646,-0.810959
-0.964264,-1.96508,-0.980316
-0.374077,-1.44441,-1.08699
-0.037632,-1.04179,-1.11375
0.169231,-0.891014,-1.15988
0.349861,-0.807404,-1.16716
0.704182,-0.683472,-1.35762
1.2008,-0.595787,-1.7048
1.67327,-0.217094,-1.80269
2.01982,0.294518,-1.69659
2.07644,0.317139,-1.64078
1.88099,0.153297,-1.6935
1.83869,0.161629,-1.75504
1.83109,0.0140305,-1.82899
1.79446,-0.324173,-2.1064
1.99746,-0.597519,-2.56369
2.38456,-0.55835,-2.95738
2.84171,-0.343582,-3.2366
3.58305,0.0878906,-3.46349
4.3308,0.700394,-3.63674
4.63212,1.01697,-3.64392
4.93752,1.35036,-3.69102
5.23273,1.47028,-3.91741
5.34013,1.55178,-3.82822
5.73613,2.13641,-3.58286
6.16355,2.57293,-3.54688
6.0177,2.41898,-3.53124
5.62738,2.00542,-3.56396
5.40445,1.62902,-3.73804
5.16127,1.33225,-3.80569
4.76244,1.02961,-3.71754
4.43662,0.847282,-3.60538
4.28264,0.837418,-3.46798
4.29726,1.02667,-3.25416
4.44981,1.41026,-3.03686
4.51283,1.63646,-2.89719
4.3685,1.55913,-2.83068
4.19359,1.36635,-2.78158
4.1885,1.53079,-2.65297
4.3363,1.89794,-2.53874
4.62096,2.23366,-2.42981
5.03389,2.54687,-2.48172
5.36166,2.79401,-2.6139
5.30794,2.89024,-2.43765
4.93649,2.79272,-2.16066
4.7321,2.78647,-2.05207
4.7056,2.78476,-2.01575
4.55212,2.54358,-2.07941
4.22459,2.04793,-2.17722
3.95981,1.62381,-2.29312
3.7336,1.42262,-2.34248
3.42085,1.17271,-2.30556
3.25967,0.965897,-2.31549
3.13858,0.836838,-2.32635
2.85004,0.463287,-2.42428
2.49327,-0.0289154,-2.47884
2.16872,-0.366119,-2.43414
1.9911,-0.483246,-2.42687
1.91075,-0.61496,-2.45063
1.81245,-0.915512,-2.64399
1.60155,-1.16011,-2.68652
1.11404,-1.41833,-2.44672
0.667984,-1.77036,-2.47429
0.405182,-2.08463,-2.63504
0.267197,-2.23732,-2.56628
0.191772,-2.43752,-2.63912
-0.0778046,-2.98502,-2.89927
-0.563858,-3.63682,-3.00987
-0.931335,-3.89096,-2.9255
-0.940552,-3.80032,-2.87202
-0.886551,-3.86592,-3.00338
-0.937317,-4.10793,-3.11235
-1.20982,-4.4269,-3.14868
-1.67683,-4.87684,-3.16395
-2.16888,-5.27965,-3.01756
-2.71806,-5.65241,-2.85143
-3.28615,-6.17379,-2.86716
-3.80971,-6.62739,-2.84946
-4.04436,-6.83953,-2.76978
-3.89774,-6.75034,-2.7612
-3.38584,-6.14899,-2.66933
-3.0512,-5.56171,-2.4158
-3.06158,-5.33553,-2.35123
-3.01304,-5.36057,-2.50336
-3.17616,-5.60709,-2.46835
-3.64749,-6.03937,-2.38531
-4.25074,-6.72708,-2.49084
-4.79957,-7.38829,-2.62478
-5.3717,-8.04595,-2.70461
-6.04042,-8.86947,-2.80856
-6.51181,-9.45638,-2.90032
-7.03667,-9.96786,-3.00972
-7.5974,-10.5779,-3.08134
-7.95848,-11.0137,-3.1521
-8.36426,-11.3667,-3.18445
-8.66098,-11.6561,-3.06941
-8.69055,-11.7671,-3.0189
-8.70165,-11.8358,-3.1348
-8.64051,-11.8426,-3.23881
-8.40888,-11.5989,-3.14799
-8.53049,-11.1866,-2.63071
-8.68296,-10.8306,-2.11902
-8.37845,-10.5423,-2.09846
-7.85663,-10.1485,-2.4216
-7.29539,-9.91426,-2.85339
-6.87568,-9.98566,-3.10599
-6.69218,-10.2113,-3.44009
-6.55299,-10.3009,-3.69608
-6.20929,-10.2182,-3.91869
-5.79008,-10.2914,-4.41412
-5.49187,-10.4297,-4.80544
-5.43098,-10.4518,-4.88841
-5.53859,-10.4458,-4.78983
-5.64719,-10.4948,-4.79454
-5.64016,-10.4477,-4.92421
-5.48338,-10.2509,-4.77632
-5.3503,-10.0542,-4.63176
-5.2258,-9.78369,-4.55173
-4.9522,-9.39261,-4.38091
-4.69611,-8.97729,-4.25696
-4.49102,-8.56897,-4.13416
-4.21089,-8.19736,-4.01393
-3.82628,-7.67606,-3.81009
-3.29605,-6.95541,-3.61821
-2.82788,-6.43234,-3.60609
-2.74709,-6.16949,-3.4724
-2.7775,-5.91531,-3.06458
-2.67972,-5.61047,-2.80273
-2.62575,-5.29526,-2.62421
-2.54462,-4.99271,-2.35321
-2.55443,-4.75421,-2.10822
-2.5676,-4.569,-1.93382
-2.59065,-4.40424,-1.78708
-2.56841,-4.0152,-1.47185
-2.27075,-3.40097,-1.04164
-2.11153,-2.87866,-0.673477
