Lead1,Lead2,Lead3
1594.32,6089.08,1475.66
1628.03,6314.07,1557.6
1655.12,6513.32,1634.4
1676.27,6690.85,1707.85
1691.57,6846.22,1778.31
1701.55,6975.48,1843.63
1706.85,7075.21,1900.82
1709.12,7148.95,1950.22
1709.95,7203.25,1989.83
1709.6,7236.27,2017.32
1708.21,7246.98,2035.7
1705.55,7237.68,2046.11
1700.96,7209.39,2048.67
1693.2,7161.45,2042.55
1681.95,7096,2029.09
1668.18,7020.66,2010.76
1650.68,6934.99,1989.32
1626.99,6835.55,1965.53
1598.1,6729.06,1942.5
1563.14,6607.78,1919.16
1519.35,6458.29,1885.16
1468.18,6284.27,1844.97
1413.18,6100.3,1808.52
1356.71,5922.81,1776.17
1300.41,5753.5,1747.85
1248.54,5590.27,1718.59
1204.43,5439.37,1688.19
1166.74,5297.83,1655.98
1135.64,5164.5,1620.67
1112.46,5044.04,1583.44
1096.09,4934.07,1542.27
1085.03,4832.66,1498.48
1077.43,4737.58,1455.49
1073.5,4652.55,1413.19
1073.8,4581.87,1372.9
1078.28,4524.43,1333.54
1087.57,4482.48,1294.85
1101.01,4459.94,1259.46
1116.9,4459.31,1230.84
1133.66,4477.71,1209.02
1149.86,4509.01,1195.9
1164.69,4553.62,1193.18
1177.69,4610.94,1196.66
1187.81,4674.73,1205.58
1193.77,4737.71,1219.27
1194.93,4793.45,1235.86
1190.37,4835.05,1253.3
1178.67,4854.29,1268.83
1158.35,4842.71,1279.08
1128.92,4794.41,1281.47
1090.88,4706.7,1273.44
1046.38,4584.72,1253.49
998.658,4438.08,1225.82
948.246,4267.64,1191.06
892.724,4064.68,1145.18
831.454,3822.98,1086.21
767.602,3555.83,1017.1
704.158,3283.46,944.726
642.766,3016.11,872.713
584.761,2761.55,803.664
530.828,2524.71,739.43
481.853,2308.67,680.53
438.004,2114.89,627.407
398.771,1941.76,580.041
363.968,1787.38,537.774
333.026,1649.23,499.734
305.064,1523.69,464.88
279.354,1407.55,432.517
255.123,1298.93,402.451
232.677,1197.97,374.236
212.944,1105.7,347.566
195.618,1021.1,322.043
180.217,942.784,297.492
166.683,870.386,274.299
154.334,802.633,252.415
142.659,738.819,231.773
131.74,679.391,212.534
121.754,624.566,194.837
112.711,574.36,178.629
104.336,527.792,163.605
96.3989,484.131,149.69
88.9068,443.292,136.808
81.8275,405.139,124.905
75.0007,369.617,114.275
68.4476,336.213,104.743
62.4074,305.354,96.0887
57.045,277.159,88.0569
52.3044,251.051,80.4264
48.1344,227.026,73.4085
44.4631,205.05,66.9875
41.2665,185.151,61.1402
38.8747,167.845,55.8294
37.4353,153.236,50.9036
36.5404,140.624,46.6664
35.7767,129.275,43.231
35.1417,119.057,40.3386
34.7207,109.911,37.7562
34.3059,101.268,35.3527
33.7201,92.9086,33.0455
33.0468,84.7877,30.7795
32.2909,76.6782,28.5796
31.3399,68.6729,26.4564
30.3232,61.0546,24.2835
29.3852,53.9821,22.1552
28.5452,47.6108,20.2094
27.8386,42.1035,18.4242
27.2698,37.4758,16.8049
26.8442,33.6684,15.3101
26.5656,30.5773,13.9511
26.3812,28.0587,12.6948
26.2479,25.9533,11.53
26.1725,24.2181,10.4675
26.1561,22.9045,9.50661
26.1713,21.9663,8.7428
26.2159,21.3188,8.17529
26.2841,20.8597,7.71703
26.3574,20.5541,7.34753
26.4522,20.3654,7.02322
26.59,20.2484,6.74393
26.7798,20.2067,6.5836
26.969,20.2165,6.4935
27.0718,20.2396,6.45987
27.1018,20.2465,6.48493
27.0173,20.1748,6.55856
26.7396,19.9329,6.71807
26.2323,19.4792,6.94128
25.4031,18.7655,7.20507
24.1913,17.6948,7.47471
22.6508,16.2627,7.73229
21.0143,14.6774,8.01431
19.4582,13.0936,8.33857
17.9339,11.5267,8.65448
16.4561,10.0734,8.95949
15.1316,8.79078,9.28035
14.0141,7.66863,9.60039
13.0812,6.70069,9.9013
12.3035,5.93747,10.1758
11.6756,5.44652,10.4287
11.2339,5.23969,10.6652
11.0492,5.35243,10.8504
11.2204,5.89634,10.963
11.8098,6.99606,10.9927
12.7577,8.51869,10.9069
14.0436,10.3248,10.7388
15.6267,12.4179,10.4773
17.3763,14.5873,10.1237
19.2785,16.8656,9.73006
21.3844,19.2771,9.31099
23.6047,21.623,8.89961
25.9121,23.9122,8.52331
28.2469,26.1245,8.16613
30.5236,28.2571,7.7935
32.8984,30.4312,7.46572
35.4887,32.6615,7.16522
38.3597,34.9503,6.87648
41.5282,37.2091,6.67578
44.8703,39.3653,6.55758
48.3328,41.4933,6.49502
52.0014,43.6128,6.48268
55.9978,45.7409,6.56499
60.1955,47.8847,6.75539
64.6076,50.0433,6.99466
69.465,52.2163,7.38648
74.6306,54.3358,7.93268
79.8506,56.3598,8.45943
85.1128,58.3706,8.96607
90.4971,60.358,9.48458
96.122,62.3453,10.0415
101.888,64.3212,10.6409
107.563,66.1407,11.2338
113.135,67.7714,11.7982
118.624,69.1875,12.3576
123.789,70.2924,12.9063
128.457,70.9984,13.4184
132.819,71.4386,13.88
136.885,71.7998,14.2788
140.543,72.1192,14.5897
143.873,72.579,14.8164
146.861,73.1532,14.9987
149.431,73.7986,15.1567
151.6,74.594,15.2824
153.359,75.4174,15.3776
154.83,76.3342,15.4264
156.075,77.4035,15.4271
156.924,78.5254,15.3533
157.53,79.9108,15.2431
158.123,81.7966,15.1222
158.523,84.1325,14.9307
158.456,86.6257,14.672
157.774,89.0681,14.381
156.389,91.2873,14.0958
154.384,93.3633,13.8221
152.113,95.6051,13.561
149.483,97.9079,13.3529
146.153,100.056,13.0393
142.222,101.857,12.6322
137.845,103.168,12.3474
133.132,103.965,12.1686
128.137,104.462,12.0743
122.809,104.836,12.0956
117.279,105.044,12.2525
111.798,105.183,12.5337
106.337,105.297,12.9293
100.798,105.272,13.4717
95.333,105.182,14.1861
90.0244,105.065,15.0525
84.7172,104.831,16.0531
79.3827,104.366,17.177
74.1505,103.661,18.4759
69.0679,102.888,19.9693
64.1403,102.063,21.6311
59.3751,101.208,23.4486
54.8391,100.478,25.4488
50.5366,99.9005,27.6792
46.3729,99.2978,30.0673
42.3525,98.5604,32.4563
38.5332,97.6639,34.8802
34.721,96.4403,37.4237
30.5835,94.7174,40.0962
26.245,92.5423,42.8417
22.1231,90.2418,45.5889
18.4836,87.9587,48.3761
15.3946,85.9401,51.1706
12.6692,84.1624,54.0293
10.0894,82.245,56.87
7.70757,80.353,59.411
5.65377,78.7279,61.8528
4.00186,77.6126,64.3535
2.83934,77.2957,66.8554
2.08306,77.6605,69.3723
1.57006,78.2122,71.7927
1.20619,78.6999,74.074
0.96128,79.241,76.233
0.791133,79.8086,78.4599
0.695011,80.3078,80.9309
0.674827,80.7804,83.3354
0.70927,81.1739,85.4951
0.817028,81.416,87.6491
1.02978,81.5561,89.992
1.28213,81.7916,92.4267
1.49177,82.0595,94.6376
1.64187,82.1643,96.4538
1.74122,82.1521,97.8766
1.81044,82.012,98.9422
1.84099,81.7395,99.6915
1.84959,81.3977,99.9966
1.85393,81.0556,99.9458
1.86095,80.5664,99.7127
1.87091,79.9375,99.2962
1.87897,79.3218,98.7686
1.88707,78.6108,98.1306
1.90606,77.7334,97.395
1.94383,76.6594,96.5316
2.0026,75.3701,95.4556
2.0943,73.8241,94.2271
2.23721,72.0342,92.7942
2.42692,70.075,91.1699
2.65106,67.9237,89.5697
2.92557,65.5653,87.8912
3.26943,62.999,86.0407
3.65782,60.1712,84.0612
4.00807,57.1758,81.9532
4.31791,54.2767,79.7667
4.56819,51.5472,77.4794
4.71054,48.9564,75.1181
4.78369,46.4812,72.5561
4.8269,44.062,69.6212
4.84702,41.7097,66.5941
4.85857,39.417,63.6458
4.85935,37.1862,60.5856
4.82935,35.0248,57.2758
4.86487,32.7923,53.7849
5.02851,30.5271,50.3678
5.30614,28.3075,47.195
5.65381,26.1063,44.2515
6.06357,23.9527,41.4948
6.53398,21.8119,38.8467
7.01863,19.6812,36.3992
7.51758,17.5993,34.1516
8.01786,15.7414,32.0713
8.48125,14.0869,30.1316
8.87437,12.4207,28.1807
9.21554,10.7647,26.2063
9.53698,9.27042,24.2517
9.80488,8.02308,22.3993
10.0075,7.06151,20.6754
10.1355,6.32508,19.0317
10.1578,5.6937,17.4498
10.0894,5.17869,15.9918
9.96186,4.76896,14.7011
9.76449,4.45811,13.508
9.47737,4.25234,12.3824
9.13132,4.09433,11.2978
8.82166,3.94134,10.2318
8.56943,3.81181,9.25218
8.38535,3.6835,8.37872
8.29408,3.48171,7.54956
8.2416,3.21892,6.7553
8.16397,2.96792,6.01002
8.0661,2.7454,5.30852
7.94886,2.56432,4.65224
7.79499,2.44902,4.03544
7.58114,2.40535,3.44417
7.27585,2.43052,2.91003
6.89468,2.49586,2.46939
6.4604,2.57386,2.09617
6.00649,2.63458,1.7662
5.51974,2.65728,1.49457
5.00986,2.64651,1.29657
4.50965,2.6063,1.13409
4.00334,2.52964,0.995046
3.49694,2.42987,0.893373
3.02493,2.32085,0.819897
2.62497,2.21821,0.772831
2.27962,2.15478,0.744723
1.94646,2.14768,0.726456
1.64814,2.17266,0.726777
1.39392,2.237,0.754241
1.19858,2.40481,0.812457
1.09091,2.68523,0.897943
1.05818,3.0525,0.997496
1.081,3.52672,1.12368
1.14269,4.10265,1.28808
1.25347,4.76596,1.45732
1.42442,5.5106,1.6264
1.64296,6.31367,1.80689
1.86709,7.15487,1.97578
2.09051,8.01276,2.1436
2.33323,8.86607,2.32417
2.5898,9.71902,2.49187
2.84937,10.5145,2.64293
3.09773,11.2454,2.78015
3.32126,11.907,2.89691
3.50286,12.4855,3.00006
3.67331,13.0278,3.09096
3.88159,13.5462,3.14268
4.137,14.0704,3.16219
4.38817,14.5855,3.184
4.59502,15.0457,3.22783
4.7678,15.4757,3.28111
4.92792,15.9196,3.33406
5.08376,16.3734,3.38681
5.25682,16.8628,3.44309
5.4649,17.4546,3.51917
5.70544,18.1526,3.62805
5.96262,18.9247,3.76017
6.18862,19.6681,3.89652
6.38422,20.3306,4.025
6.59718,20.9611,4.12907
6.84392,21.5957,4.21149
7.07324,22.1792,4.27877
7.26334,22.6692,4.32934
7.4449,23.1151,4.3729
7.61751,23.4881,4.3971
7.77431,23.7844,4.39204
7.89764,23.9935,4.37946
7.95317,24.0359,4.36369
7.90857,23.9136,4.34587
7.76723,23.6385,4.35145
7.5469,23.2087,4.37082
7.27657,22.6763,4.39477
6.98357,22.073,4.44367
6.70459,21.4692,4.50945
6.45323,20.8704,4.57805
6.24139,20.2718,4.64571
6.12226,19.6898,4.7181
6.08781,19.1002,4.80596
6.05979,18.5197,4.93555
6.07769,17.9323,5.08046
6.25603,17.3616,5.2739
6.57886,16.8443,5.60602
6.97187,16.3616,6.10037
7.36819,15.8839,6.75247
7.73652,15.4366,7.53903
8.11026,14.999,8.49168
8.49233,14.5016,9.58825
8.84178,13.9473,10.828
9.17448,13.3785,12.251
9.5725,12.8183,13.7503
9.98423,12.2891,15.1964
10.3254,11.7664,16.5773
10.5973,11.1823,17.8696
10.8884,10.5017,19.0688
11.2742,9.73248,20.1269
11.6759,8.89083,20.9821
12.0536,8.00908,21.6846
12.4111,7.09876,22.263
12.7519,6.19063,22.7036
13.1026,5.38008,23.0049
13.4637,4.67827,23.2064
13.8337,4.08853,23.3227
14.2205,3.62503,23.3761
14.6338,3.25634,23.3843
15.0522,2.98035,23.3382
15.4504,2.79508,23.2534
15.8097,2.70332,23.12
16.0966,2.70465,22.9591
16.2901,2.77683,22.7785
16.3744,2.90717,22.5732
16.383,3.06646,22.3527
16.264,3.21525,22.1349
15.9251,3.32425,21.8719
15.4396,3.43796,21.4783
14.8978,3.57049,20.94
14.3519,3.66976,20.2541
13.8308,3.71211,19.4438
13.2841,3.71663,18.5032
12.7005,3.70284,17.4655
12.1136,3.67664,16.31
11.5243,3.61572,14.9687
10.9061,3.51956,13.5311
10.3304,3.36593,12.14
9.86978,3.15082,10.8299
9.49617,2.92222,9.60323
9.15775,2.74144,8.46859
8.81049,2.66776,7.49078
8.51136,2.65467,6.73325
8.29455,2.66617,6.15639
8.16411,2.69786,5.72004
8.16063,2.76037,5.41954
8.24623,2.84325,5.26515
8.42342,2.93198,5.21333
8.7089,3.02061,5.23757
9.09999,3.12129,5.3012
9.58933,3.25504,5.38574
10.1297,3.41992,5.47284
10.6926,3.63241,5.52668
11.2776,3.85559,5.60327
11.8961,4.0581,5.71766
12.5578,4.21794,5.88046
13.2108,4.29961,6.0841
13.8039,4.34981,6.26425
14.372,4.41105,6.39884
14.9051,4.46012,6.51391
15.3657,4.44819,6.64366
15.7798,4.37096,6.7946
16.1906,4.29034,6.96305
16.5762,4.22499,7.14502
16.8782,4.14894,7.29403
17.0959,4.04537,7.35779
17.2703,3.90529,7.36426
17.4319,3.73677,7.36712
17.5336,3.61366,7.37218
17.5307,3.60038,7.36177
17.4354,3.66738,7.317
17.2759,3.73056,7.23337
17.0585,3.76333,7.11521
16.7796,3.76484,6.94832
16.4294,3.7494,6.73226
15.9972,3.72457,6.46723
15.4876,3.68912,6.17034
14.87,3.62919,5.87486
14.1755,3.54334,5.57473
13.4236,3.43899,5.26359
12.6321,3.3237,4.96146
11.8042,3.1902,4.69881
10.915,3.02141,4.46368
10.0199,2.81194,4.27512
9.1812,2.53988,4.1697
8.43921,2.23672,4.10948
7.81639,1.9455,4.07958
7.27477,1.70096,4.05815
6.81913,1.5275,4.02792
6.54027,1.41029,4.01221
6.41352,1.34986,4.01796
6.45206,1.39371,4.02577
6.71221,1.58817,3.98836
7.17114,1.92748,3.90973
7.81691,2.39304,3.80816
8.64587,2.98896,3.67415
9.67731,3.69658,3.53664
10.8671,4.44871,3.41814
12.2084,5.25154,3.3111
13.6786,6.15635,3.18899
15.1467,7.13545,3.02391
16.5013,7.98647,2.85384
17.7247,8.65448,2.72588
18.9155,9.2341,2.67392
20.0378,9.7265,2.68414
21.0078,10.1321,2.74157
21.898,10.4747,2.84421
22.7248,10.7627,2.96135
23.4302,10.9589,3.10225
24.0096,11.062,3.27925
24.4783,11.1054,3.49234
24.8732,11.1285,3.72366
25.2366,11.1498,3.91414
25.5684,11.1715,4.05736
25.8594,11.1952,4.1725
26.0945,11.2167,4.26473
26.2297,11.2346,4.31463
26.2537,11.2455,4.31968
26.174,11.2462,4.28125
25.9939,11.2346,4.19635
25.7414,11.207,4.08659
25.3663,11.1273,3.98671
24.8604,10.9749,3.9026
24.2574,10.7549,3.81282
23.5271,10.4495,3.73515
22.6461,10.0549,3.65586
21.5847,9.55887,3.56096
20.3691,8.94502,3.46831
19.0353,8.23687,3.37266
17.6227,7.49876,3.27934
16.1047,6.70914,3.17701
14.4737,5.81586,3.06734
12.9047,4.8516,3.00116
11.5322,3.99341,2.96188
10.3286,3.32401,2.91573
9.18832,2.83085,2.84656
8.12615,2.49635,2.75678
7.17537,2.23523,2.65731
6.29013,2.0174,2.53968
5.50637,1.90643,2.42284
4.91001,1.96866,2.29346
4.52003,2.21826,2.1332
4.3239,2.65766,1.94399
4.30753,3.27033,1.7415
4.41321,4.03094,1.57592
4.58763,4.90402,1.43746
4.8252,5.90626,1.31769
5.16562,7.11185,1.24095
5.62581,8.46732,1.21146
6.09572,9.78914,1.21076
6.55393,11.1082,1.22315
7.05548,12.4569,1.24152
7.62071,13.8112,1.26682
8.18237,15.1574,1.30599
8.70363,16.4591,1.36751
9.25803,17.7291,1.44597
9.84037,18.9703,1.53543
10.3958,20.14,1.62973
10.9401,21.1961,1.69017
11.4572,22.1158,1.73262
11.8669,22.8655,1.78843
12.2141,23.5197,1.8413
12.5784,24.2064,1.8922
12.9404,24.9626,1.96211
13.2746,25.7588,2.04756
13.6275,26.6056,2.14601
14.0431,27.5158,2.2503
14.492,28.4615,2.35563
14.9652,29.4749,2.46899
15.4775,30.6425,2.6084
16.0375,31.9393,2.76467
16.6509,33.2503,2.89889
17.222,34.4251,3.00485
17.6337,35.3331,3.10196
17.8711,35.9563,3.19305
17.9375,36.3248,3.26697
17.8378,36.4482,3.3389
17.6213,36.3988,3.44058
17.2901,36.1474,3.54645
16.8267,35.606,3.61521
16.2341,34.8749,3.68721
15.6133,34.1451,3.80932
14.9949,33.3833,3.97163
14.3465,32.5841,4.15341
13.6506,31.7967,4.37787
12.9773,31.0146,4.63463
12.3732,30.2298,4.88588
11.7573,29.4384,5.17901
11.1361,28.6725,5.51219
10.5649,27.9901,5.81047
10.0158,27.4238,6.13091
9.49682,26.9754,6.48878
9.08811,26.7073,6.84963
8.74165,26.5489,7.21909
8.37709,26.3409,7.5852
8.01399,26.0672,7.92999
7.67177,25.746,8.22501
7.30217,25.3492,8.49417
6.85936,24.8812,8.78556
6.35179,24.2929,9.06922
5.80146,23.5502,9.33052
5.23932,22.6919,9.5744
4.64081,21.7548,9.79169
3.97123,20.7945,9.99997
3.30572,19.9157,10.1986
2.74129,19.2648,10.3934
2.28867,18.8299,10.5902
1.91191,18.4581,10.7757
1.60264,18.1545,10.9386
1.36679,17.9222,11.0452
1.23075,17.8159,11.1049
1.19134,17.8491,11.1466
1.24867,17.9038,11.135
1.39227,17.9674,11.0322
1.62788,18.0578,10.838
1.94398,18.1339,10.5931
2.30529,18.1583,10.2989
2.68709,18.1474,9.95592
3.05873,18.1645,9.60248
3.45759,18.2428,9.21073
3.86007,18.3334,8.77997
4.24998,18.4372,8.38348
4.67328,18.5735,8.00353
5.07604,18.6846,7.60759
5.42899,18.6717,7.19098
5.76025,18.51,6.76371
6.06889,18.2622,6.34385
6.3508,17.9462,5.93604
6.60525,17.578,5.56911
6.84272,17.1781,5.21999
7.03799,16.713,4.84752
7.18097,16.2306,4.4861
7.27604,15.7721,4.14183
7.32994,15.3115,3.79567
7.37654,14.8335,3.48821
7.41828,14.3175,3.24766
7.43295,13.7891,3.07043
7.40835,13.2307,2.91353
7.34325,12.6568,2.75008
7.27835,12.2155,2.60492
7.23193,11.8736,2.46908
7.17792,11.5277,2.34471
7.09813,11.1369,2.25072
6.98313,10.6966,2.1807
6.82102,10.2516,2.14145
6.60632,9.78833,2.16303
6.31429,9.29232,2.27869
5.94904,8.82363,2.46802
5.55333,8.40581,2.68525
5.15632,8.04031,2.93396
4.77506,7.75243,3.21385
4.37265,7.53341,3.52445
3.97575,7.44753,3.86627
3.61478,7.49689,4.21455
3.23756,7.60114,4.58268
2.89385,7.81166,4.98579
2.61012,8.17179,5.40204
2.34788,8.6764,5.83334
2.11267,9.31159,6.27042
1.90385,10.0348,6.69515
1.72884,10.8183,7.10886
1.58292,11.6075,7.47915
1.46166,12.3755,7.83465
1.36756,13.1076,8.19601
1.30834,13.7738,8.5194
1.28385,14.3762,8.80371
1.26086,14.9255,9.04408
1.227,15.44,9.23789
1.21605,15.9489,9.38261
1.2443,16.4439,9.50394
1.29511,16.8906,9.63134
1.34462,17.2773,9.75959
1.38656,17.6893,9.92482
1.46522,18.2177,10.1179
1.5976,18.8344,10.2965
1.76643,19.4923,10.4552
1.96927,20.2179,10.6036
2.22167,21.069,10.7286
2.54252,22.0529,10.7988
2.89445,23.0754,10.8348
3.24561,24.0675,10.8412
3.61168,25.072,10.8001
4.01611,26.1009,10.7378
4.44029,27.0644,10.6486
4.84769,27.8517,10.5137
5.23798,28.4219,10.3311
5.62859,28.8314,10.0913
6.03857,29.1493,9.80026
6.48532,29.4303,9.48832
6.94337,29.7002,9.16404
7.39564,29.9523,8.82807
7.7995,30.105,8.49515
8.13054,30.1294,8.17016
8.41505,30.1251,7.88468
8.70391,30.1604,7.60227
9.04075,30.2832,7.29496
9.38253,30.4795,7.00673
9.72129,30.7231,6.74386
10.0902,31.0468,6.50074
10.4813,31.4212,6.27139
10.8795,31.7943,6.07392
11.2687,32.1973,5.89886
11.6397,32.6097,5.72112
11.9834,32.9326,5.54252
12.3266,33.1874,5.34028
12.6474,33.3808,5.13374
12.9009,33.4964,4.95475
13.0983,33.5901,4.80503
13.2727,33.6704,4.68212
13.4648,33.7983,4.58664
13.7308,34.1152,4.52855
14.0599,34.5554,4.47288
14.357,34.9814,4.43031
14.5667,35.3174,4.43318
14.637,35.5112,4.46861
14.5953,35.5968,4.52627
14.5032,35.5451,4.58249
14.3414,35.3576,4.65876
14.113,35.0831,4.73415
13.8271,34.6859,4.77075
13.4745,34.167,4.8028
13.1192,33.5953,4.82397
12.7937,32.9975,4.80889
12.5238,32.4527,4.7678
12.3137,31.9594,4.70647
12.1528,31.4861,4.62569
12.0357,31.0437,4.53993
11.9384,30.6259,4.45991
11.8856,30.2596,4.38349
11.8574,29.897,4.30503
11.8125,29.472,4.22188
11.7489,29.0214,4.13786
11.7041,28.6057,4.04698
11.7502,28.2326,3.95009
11.8613,27.8758,3.85407
11.9639,27.5348,3.76216
12.0222,27.1443,3.66635
12.0322,26.6875,3.55524
11.9969,26.2335,3.44136
11.9344,25.8091,3.34266
11.8382,25.3506,3.23649
11.6489,24.6681,3.09775
11.2592,23.5645,2.92246
10.7399,22.2176,2.73617
10.2837,20.9214,2.54711
9.91946,19.7314,2.33421
9.66587,18.6033,2.07802
9.48479,17.4639,1.78574
9.31906,16.397,1.50313
9.19233,15.4747,1.24221
9.11286,14.6937,1.02118
9.05853,14.057,0.859617
9.0302,13.5249,0.727087
8.99741,13.0206,0.620202
8.89648,12.5048,0.55832
8.74356,11.9945,0.5245
8.5808,11.5409,0.498446
8.39849,11.13,0.477875
8.17685,10.7105,0.461917
7.91199,10.2521,0.450873
7.61751,9.75486,0.450941
7.32073,9.27105,0.468762
7.0244,8.81783,0.498542
6.7368,8.36925,0.538376
6.41702,7.87822,0.585562
6.00017,7.30153,0.629987
5.57052,6.70266,0.67942
5.22064,6.15943,0.730803
4.88733,5.64243,0.770262
4.55694,5.13021,0.79342
4.27133,4.60777,0.791181
4.00731,4.03944,0.756296
3.76277,3.47269,0.707515
3.55557,3.00105,0.66627
3.3989,2.67087,0.638706
3.26589,2.4109,0.618563
3.10491,2.13313,0.60292
2.923,1.82578,0.587506
2.73025,1.51249,0.575166
2.55293,1.28436,0.572223
2.4146,1.15278,0.572157
2.3036,1.07416,0.568503
2.19532,1.00905,0.564445
2.08335,0.940816,0.561603
1.95898,0.884896,0.551459
1.82938,0.843628,0.531515
1.75399,0.8328,0.507793
1.72558,0.837111,0.48299
1.69603,0.83269,0.466861
1.65765,0.822746,0.46132
1.62431,0.813904,0.461746
1.5946,0.810495,0.457552
1.56648,0.814045,0.441551
1.53579,0.821264,0.413487
1.49779,0.828028,0.379154
1.45347,0.834349,0.33713
1.40838,0.843293,0.287785
1.35748,0.846989,0.243691
1.27405,0.843365,0.200437
1.16279,0.832377,0.155211
1.09138,0.834912,0.12128
1.06312,0.847206,0.102167
1.04759,0.85065,0.0952761
1.05418,0.85388,0.0974442
1.08925,0.873529,0.101969
1.15869,0.923554,0.104844
1.26736,1.00498,0.106443
1.40561,1.10476,0.108628
1.56899,1.22657,0.110321
1.77437,1.39952,0.110528
2.04126,1.64874,0.111207
2.37578,1.94189,0.114218
2.76101,2.26014,0.118053
3.16065,2.60499,0.119005
3.56513,2.97596,0.119201
3.92575,3.33323,0.118625
4.20689,3.64462,0.118784
4.42903,3.93796,0.121871
4.61589,4.23387,0.126131
4.78861,4.54809,0.133778
4.98179,4.89538,0.148196
5.21626,5.28584,0.162497
5.48028,5.72691,0.177641
5.74295,6.18434,0.202687
5.95478,6.58047,0.230995
6.12153,6.92276,0.255466
6.24593,7.22996,0.284257
6.33279,7.49827,0.318841
6.40727,7.76696,0.360478
6.49427,8.06604,0.410389
6.62811,8.44759,0.459574
6.8153,8.96846,0.514045
6.96882,9.52035,0.5811
7.06158,10.027,0.670366
7.1672,10.577,0.786012
7.2973,11.2201,0.923404
7.44964,11.9453,1.06594
7.62228,12.7135,1.21543
7.79852,13.5426,1.39168
7.99445,14.4799,1.58346
8.19521,15.445,1.77242
8.3493,16.3033,1.95798
8.38921,16.9867,2.13349
8.30309,17.5244,2.28531
8.12813,17.9569,2.42129
7.95206,18.3588,2.554
7.82425,18.7834,2.68189
7.78047,19.2869,2.80564
7.82792,19.8666,2.92134
7.9356,20.4394,3.0267
8.12283,21.0275,3.11619
8.3594,21.6466,3.19516
8.5995,22.2763,3.28431
8.80535,22.8938,3.38766
8.95753,23.4739,3.49379
9.10619,24.0252,3.59818
9.28843,24.5632,3.69756
9.44575,25.0389,3.79163
9.54588,25.3959,3.87054
9.61885,25.6777,3.93768
9.64532,25.8569,3.9982
9.62047,25.9098,4.04044
9.5422,25.8333,4.06923
9.41728,25.6022,4.0744
9.33295,25.3571,4.05475
9.28375,25.1379,4.01245
9.2148,24.8617,3.93897
9.16283,24.5198,3.83041
9.15286,24.1483,3.70571
9.24689,23.7999,3.55941
9.55387,23.4498,3.38182
9.98619,23.0782,3.1895
10.3914,22.7149,2.99842
10.7236,22.4746,2.8165
11.0235,22.4,2.66763
11.3155,22.4372,2.55462
11.5616,22.5278,2.46687
11.6941,22.5915,2.4177
11.6671,22.6048,2.42473
11.5463,22.5386,2.46274
11.4104,22.3404,2.48738
11.2776,22.1267,2.50462
11.1127,21.9737,2.54171
10.9311,21.8307,2.5986
10.735,21.6493,2.65626
10.506,21.3726,2.70227
10.2794,21.0414,2.73816
10.0342,20.7058,2.77626
9.76947,20.4008,2.82552
9.56729,20.1799,2.86773
9.46488,20.075,2.89431
9.41254,20.0056,2.91441
9.39865,19.9894,2.93392
9.41388,20.0886,2.96661
9.44288,20.2659,3.01979
9.4465,20.4602,3.10921
9.39513,20.589,3.21631
9.33651,20.7026,3.31894
9.27738,20.8435,3.44576
9.17239,20.9346,3.60556
8.97445,20.9188,3.77129
8.6178,20.7752,3.93171
8.02695,20.5322,4.08289
7.28146,20.2195,4.23398
6.54346,19.8886,4.39331
5.89756,19.5401,4.55933
5.36678,19.1807,4.69773
4.94326,18.8553,4.80463
4.63685,18.611,4.89658
4.46318,18.4444,4.94164
4.43144,18.2962,4.91484
4.42585,18.0841,4.84671
4.37256,17.8782,4.78898
4.30498,17.698,4.74442
4.23643,17.4477,4.692
4.20431,17.2252,4.65782
4.29786,17.2249,4.61814
4.61167,17.6361,4.56875
5.26415,18.6683,4.56636
6.37911,20.5653,4.61485
7.9561,23.4936,4.75039
9.96595,27.6664,5.0611
12.2597,33.1637,5.68402
14.8742,40.3031,6.78303
18.0007,49.5686,8.38206
21.6286,60.6139,10.4247
25.4592,72.4646,12.7497
29.2605,84.611,15.114
33.0994,96.7648,17.4282
36.864,108.5,19.6009
40.3513,119.251,21.5404
43.3827,128.262,23.0633
46.0305,135.926,24.3295
48.3465,142.69,25.4164
50.088,148.083,26.4199
51.1135,151.855,27.0916
51.5415,153.954,27.29
51.5671,154.378,27.4047
51.4812,153.858,27.3213
51.8052,154.139,27.2245
53.487,158.312,27.709
58.0785,171.468,29.8754
67.2683,199.901,35.0665
82.7773,249.638,44.6729
106.052,324.774,59.2329
137.228,427.349,80.2671
177.359,562.62,112.585
229.484,738.926,152.333
295.338,962.156,197.869
374.483,1236.82,255.925
465.014,1562.74,327.858
563.817,1933.05,413.555
668,2337.1,510.256
775.536,2767.06,616.549
882.96,3212.88,730.86
985.473,3655.67,848.763
1080.07,4081.23,969.626
1165.87,4484.67,1089.1
1240.83,4860.25,1202.73
1303.82,5199.84,1311.25
1356.48,5505.04,1414.02
1399.56,5777.92,1511.55
1435.03,6022.75,1603.51
1464.38,6243.04,1690.26
1487.77,6437.95,1771.22
1506.37,6612.19,1848.23
1521.15,6769,1919.74
1531.93,6902.85,1984.16
1538.66,7007.89,2041.92
1542.49,7087.34,2090.31
1544.35,7145.87,2129.5
1544.58,7183.35,2158.14
1542.77,7198.55,2175.55
1538.34,7191.57,2183.62
1530.95,7162.96,2182.81
1519.76,7113.84,2174.21
1503.82,7046.19,2159.62
